RETN,GZMK,MAFG,PFKFB2.1,SS18,MMP8.1,EVL,RORA,GPR18,IDNK,IL7R,RORA.1,TDRD9,MARC1,GSN.1,HSPH1,HK2,ICE2,CAPNS2,YME1L1.2,GPR171,LOC153684,COX20,GRB10.1,ATF7IP2,MTMR3.1,HP,SNORD77///SNORD76///SNORD74///GAS5///SNORD44///SNORD47///SNORD80///SNORD79///SNORD81.1,BOLA2,YME1L1.7,PTPRF,NFATC2,PNPLA2,STK38,TMEM245.2,MMP8,ITFG1,ITM2A.1,PYHIN1,HPR///HP,TAF11.1,TOLLIP.1,PWP1,KLRB1,ZNF544,PDCL,SNORD77///SNORD76///SNORD74///GAS5///SNORD44///SNORD47///SNORD80///SNORD79///SNORD81,SRSF7,APCDD1,GRB10,TSHZ3.1,RPS6.1,OLFM4,FZD5,PTPRK,ERVH-6,CEACAM6.1,NRG1,ATP11A.1,SYTL2.1,NKTR.2,MS4A7.1,CD3G,KLRC4-KLRK1///KLRK1,C9orf66,CRAT,LTB4R.1,TPST1,VCAN.1,TTBK2,PRORSD1P,FAM110B,KLRG1,LOC101060604///NPIPA5///SMG1P3///NPIPB5///SMG1P1///LOC613037///NPIPB4///SLC7A5P1///NPIPB3,EIF5,ARG1,SNORD65///SNORD49B///LRRC75A-AS1///SNORD49A,RPL9,CEACAM8,PATJ.1,MAML3,FKBP5.1,EEF1A1,CKAP4.1,ETS1,SYTL2,DCAF16,DAO,BCL7A,PTX3,TSPAN4,STX17.2,TRA2A.2,VCAN.4,VCAN,ACTR2,MAPT,LOC101928317///PLBD1-AS1,KCNE1,C19orf12,SIPA1L2.1,CNTNAP3B///CNTNAP3P2///CNTNAP3,NRG1.1,TTC36,GEN1,C11orf57,KLF12.1,NLRC4,IRAK3.2,DLGAP1-AS1,EXOSC7///CLEC3B,CHIT1,KMT2A.4,LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA,SRSF3,TRPM7,MIS18A.1,TLE1,LOC101930416///LOC101929792///LOC100996724///PDE4DIP,MAFG.1,DKFZP434A062,NPAT,SPINK2,ERAP2.1,ALOX15B,DAAM1.1,WDR61,GNG12,SLC38A1,RPLP0.4,S100A12,ZNRD1,DTX2P1-UPK3BP1-PMS2P11,PRMT2.1,GRB10.2,DLGAP3,SETD2,LCN2,MTF2,HSPB7,SIPA1L2.2,DCAF1.1,ERGIC1.1,ZNF709,ITGB3,MBNL2,LOC339988,IFNGR2,NPIPA5///NPIPB6///NPIPB8///NPIPB3,SAMD14,RABL3.1,PTS,HLA-DPB1.1,WIPI1,USP36,PTCD2,TMEM245.1,CACNA1E,GADD45A,LOC149684///BPI,ZNF527,PPOX,MYEF2,PAPD5,KCNA3,UPK3BL///POLR2J3///POLR2J2///POLR2J,TRIB2,LOC101928635,SDAD1.1,LOC284009///METTL16.1,RABEP1,KMT2A.3,TCN1,TGFBRAP1,RALGAPA2.1,CLU.1,OSGEPL1,TTLL9,PLTP,RORA-AS1,USP32,NIPAL3.2,LOC101930343///CATSPER2P1///CATSPER2,LOC100506379,VEGFC,MYO7A.1,RRM1,PLXDC2,KIZ-AS1,FGD4.1,SIRPA.2,RGL3///EPOR,LTF,IKZF3,TRAC.1,SOCS2-AS1,CSRP3,SSX2B///SSX2,MARVELD1,CORO1C,PRKD3,KIAA1147,IRAK3.1,FUT8,TOR1AIP2,CEP68,MPO.1,A2M-AS1,NAA15,COL4A4,TGFB2,FCER1A,ERAP2.3,PDCD2.2,HOMER3,C21orf59,GOPC,DSC2,RTTN,APP.1,RTN4.1,FGF12,TTC26.1,CD48,STRBP,VPS50,DCBLD2,LHFPL2,PSTPIP2,PIK3R1,LINC00269,OLFML2A,NFIA.1,CRYGS,RPL13AP5///RPL13AP6///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A,PLEKHA1,PPP1R17.1,CACNB2.2,PLOD2.1,CECR6,RFC5,CRISP3,STXBP4,HSP90AA1,PML,HSP90AB1,LINC01278,LOC101060363///PPIA,PXN,THEM4,EAPP,LOC101930164,LYRM2,RNASE1,ZADH2,METTL5,RPS9,ICAM5,NONO.1,EOMES,ZIK1,TM6SF1,ANKRD36,TARP///TRGV9///TRGC2.3,CLUHP3,AQR,GOLGA8A,RNF175,EPHA4,ARL4C.1,PCBD2,FFAR1,ZCCHC7,LMX1B,PLD1.4,TNS2,ABCD2,TIMM8B,CEACAM6,PHACTR2,TARP///TRGV9///TRGC2,TRIM71,FAM209B,OTUD4,LARP4,REV1,GREB1L,KLHL20.2,LOC644135,UBTD1,ZNF22.1,FKBP5.2,C1RL.1,TRAV12-2,CNST,MORF4L2,SNHG1///SNORD22///SNORD25///SNORD26///SNORD27///SNORD28///SNORD30///SNORD31///SNORD29,BTN3A2,ANGPT2,EPHB2,LINC00675,ASPH,GIMAP1-GIMAP5///GIMAP5,IQCB1,OTUD3,DEFA4,LOC101930415,TPR,LOC100507424///ITFG2,MGST1.1,SERINC3,AIG1,ELANE,LOC339988.1,CYBRD1,TARP///TRGV9///TRGC2.2,ITPK1-AS1,MBNL2.1,CEBPA,RRAGD,OSBPL3,NSG1.1,A2M,ALPK1,WDR41,TRIM32,CCT2,MAP3K15,MGC40069,HSP90AA1.1,CLEC1B,FYN.2,LRRC39,LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA.2,EFCAB14,METTL2A///METTL2B,GPR17,HINT1.1,PLXNA2,EIF4B,RSRC2,FCHSD2,OLAH.1,ZKSCAN1.1,ADD3-AS1.1,AGTRAP.2,GP6,TEFM,GRIA1,GPR174,TRPM2,CYP2U1,MIR3681HG,NDST1,AIRE,TROVE2.2,MGA,NME7,RORA-AS1.1,YME1L1.4,TRAC///TRAJ17///TRAV20///TRDV2,IGKC,CR1,ATXN1L,RAB13,MGST1,UBQLN1,PLBD1,MBOAT2.1,RARS2,CHIC1,APMAP,C18orf25,CD163,RPL15,DLGAP4-AS1,RAB40C,LSG1.1,TRIM13,TMEM43,OCIAD2,CADM2-AS1,PRLH,LNPEP,CCDC50.1,RPLP0.1,NPC1,ODAM,TNFSF13,WARS2,PRKACA,RBM14-RBM4///RBM4.1,IGF1R,NKTR,MKL2,FCAR,KDM4C,AGFG1.1,KLF12.3,CDYL,GPER1,MGST1.2,LUC7L.1,LYAR.1,ZNF91,P2RX2,ZBTB47,UBALD1,IL17RB,MARCH6,TUBD1,C18orf21,ARHGAP23,TNFSF12-TNFSF13///TNFSF13,TRA2A.1,EIF1,FAM160B1,CHIC1.1,NSUN6,FOXO3.1,TIMP2.2,MAGIX,GALNT11,OGFR,ZNRF1.2,TMEM116,RPLP0.3,FAM226B///FAM226A,TTC5,IFT80,TGS1.1,C20orf27,HGF,TCF4,RPLP0,EPOR,SLC1A3,LOC100506639,ITGA2B.2,MRPS31,ARMC9.1,ST3GAL5,B3GNT7,ZNF362,ZNF610,NLN,NAA25,QSOX1,ANKS1A,LOC101928274///VSIG10,AHNAK.2,DDX17.1,CDK15,IL13RA1,SNTB2,RBM19,MAML1,CD1C,CASK,CLEC12B,AKIRIN2.1,UBAC2-AS1,DNPEP,TIMP2.1,TTYH3,FBXO27,FKBP5,F2RL1,ARG1.1,FSCN1.1,SRPK1,CD200R1,DEFA1B///DEFA3///DEFA1,CCT2.1,CLUHP3.1,PPP3CC,PTPN4.2,ZNF709.1,SETD6,IDH3A,ABAT,SNORD73A///RPS3A,SNORD73A///RPS3A.2,NDFIP2,TARP///TRGV9///TRGC2.1,USP2,EPRS.1,SSBP1,ATP6V0A2,FAM118A.1,JOSD1,TRNT1,RPS7,TRAC,LOC100507654,CENPJ,CD8A,RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A,LOC101927972,MIR4458///MIR4458HG,HIP1.2,LINC00644,SYMPK,SVIL,LATS1,DKKL1,KIAA1804,CHGA,TNFSF14,ORM2///ORM1,MSRB3.1,ITGA2B.1,ABTB2,IL1R2,R3HDM1,ID2B///ID2,SYCE3,NXF2B///NXF2,FUCA1,TMEM87A,CKAP4,B4GALT5,AKT3.1,ST3GAL6.1,TBXAS1,CLYBL-AS2,RPS16,PPP1R3C,ZNF260,ITGB1,RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A.2,MTA3,GFI1B,SLC25A36,SPTBN1.1,EARS2,LOC648761///FAM201B,ST3GAL2,WDR36,RHOH.1,SH2B2,BMP1,CNOT7,CLEC5A,LOC100653057///CES1,TAF15,RHD.1,SNRNP40,ABCC2,TMEM33,CLEC4E,LTB4R.2,SERINC2.2,ANKRD13C,CD163.1,LOC100507351,PADI4,RBMX2,SH2D1A.1,ASPH.2,PROC,EML6,LOC100506282.1,RRBP1,SMIM2,GART.2,NDUFAF5,POLR2J4,TTC39C.1,YLPM1,PDE4D,EPOR.1,NUP205,RSPH9,C11orf57.2,LOC101929384,PROSC,SMKR1,DIS3L2.1,EGF,STAU1.1,POLR2J4.1,MIR3656///TRAPPC4,GOSR1,LOC729218///GTF2IP20///LINC01061,ADORA3.1,FECH.1,TMEM45A,DDX50,ZC3H15.1,SERPINB2,RHD///RHCE.1,SLAMF6,LOC101928307,ZNF567,KLF8,SCRN3,RBM26,DEFB124,MPHOSPH9.2,LIMD1.1,THBS1,GAPDHP62///ANKRD46,PPP3CC.1,MARCO,THRA1/BTR,TBRG1,MIRLET7BHG,ERVK13-1,PTMA,NACC2,SBF2,RASL12,FAM181B,SUPV3L1,CDH5,HSD3B7,EEF1A1.2,ACAT1,INPP5A,RPLP0.2,TTF1,RHD,RASGRP4.1,MAGI2-AS3,SPEF1,ST3GAL2.1,STK32B,TADA2A,AHI1,YME1L1.9,TNNT1,CCSER2.1,LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA.1,AKT3,DNAH6.1,NARF,VPS53,TRIM8,LOC100505549,RAB30-AS1.1,PMPCB,ASPH.1,MEIG1,DDX27.1,FBXO3,PROS1,TRPM7.1,UTP20,SUOX,KHK,RPF2,SCAPER,LOC100653086,SS18.1,INHBA,SKAP1,LIMD1,LOC102724532///SP2-AS1,PRKAG2.1,SLC44A1.1,LOC100652999,ERAP2,RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A.1,TSHZ3,SET.1,ZNF814,NBN,ZDHHC19,GDNF,FCAR.1,CBS.1,ZKSCAN8.1,TCF3,UPK3BL///POLR2J3///LOC441259///POLR2J2///POLR2J,SRR,ALDH3B1,ARL8A,SLAMF7,SLC22A14,SLC25A28,DLG1,CTSD,SART3,LOC389834.1,ZBTB44,CLDND1,DOCK4,LOC105377348,ATP2C2,TSGA10,LOC100506302,ACTN1,CLIC4,PTGFRN,TAF1A-AS1,TMEM127,ZFR,PET117///KAT14,EIF3B,LOC284009///METTL16,GDF11,FAM3B,PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9,MMP9,HMGB1.1,SHTN1,FKBP9,LINC00968,NES,RBL2,FZD4,SRPRB,ZWILCH,OLAH,C5orf15,ERV3-2,SMAP2,SYP,KLHL13,DPH5.2,CAMP,XPO1,CLOCK.1,SH2D1A,KRT82,CACNB2.1,RNF130.1,PFKFB2,RPL24,DPH5.3,UBE2J2,ACVR1B.1,UNC93B1.1,CACYBP,LZTS1.1,NDST1.1,LOC285847,RPS29,NUCKS1.1,TAF4,CHD9.1,HNRNPA3,PDLIM7.1,MIR6787///SLC16A3.1,PLAU,CSNK1D.1,TTC3P1///TTC3.1,S100A2,CNOT9.2,GAB1,GOLGA3,LOC101928100,SLC26A2,DOK1,PCSK7.1,PTPN21,LOC101928269///LOC100506403///RUNX1.2,LOC389831,ETFBKMT,SNHG4///MATR3.1,PGLYRP1,ILF3-AS1,ITGA4,SIRPB1.1,CRTAC1,PNISR.1,TRAF3IP3,IL10RA,ATRX,CYTH3,ZMYND11,MR1.1,COA1,STAT2,ZFR.1,SNORD73A///RPS3A.1,ASPH.4,TMCO3,SMIM11A,GLUL.1,PTCRA,LOC389895,PDP1,PTPRA,EPHA4.1,ZNF568,CKAP4.2,PIAS4,C11orf57.1,DOCK1,LIMA1,HINT1.2,RHOB,THOC1,TMEM19,ZNF550,MAOA.2,CPM,FAM149A.1,target
6.159840451,9.149058016,7.730841948,6.5446206,6.495621113,4.937482646,7.422049237,8.814495976,10.17590429,7.558562817,9.039881056,9.169410874,8.254611866,7.823754177,4.834442582,8.397775855,9.779583393,5.035860898,3.541623467,3.415566767,9.664491234,6.87179882,4.633097475,4.978219236,9.202825012,8.737891563,7.032258656,9.813036128,10.12481529,4.93281414,3.58525009,11.19934024,6.928278717,6.46558956,7.082739956,2.151103964,8.403148329,8.203932932,8.131315848,6.535251379,6.0340268,7.296442965,8.539137638,9.672519741,6.190620356,7.455572254,9.659512905,8.560405217,6.320829125,8.347946478,8.411369656,2.542219271,8.571709951,4.094944198,4.106262992,4.422453732,4.478368894,6.093191891,5.646058589,6.110307862,5.386134336,8.464619771,9.52671191,6.308966713,4.097037643,6.44660926,5.030328509,5.83074255,11.57282498,5.65872149,4.646836143,4.369845373,6.474215075,6.214274964,10.1500305,6.092734808,11.68927088,10.93092974,9.233273508,4.064844127,8.853687352,11.32730869,12.91783442,11.92395138,6.591646155,4.795477081,6.656411859,4.109181897,5.517502129,5.653424463,6.107422213,4.822442279,6.535228592,11.71325966,9.812695017,9.620048291,4.239992607,6.899371682,3.628603683,5.905215188,8.671327626,6.696666689,4.230866822,5.441167789,2.613430097,6.302913947,5.55801518,9.657692532,7.323643168,3.00235467,4.910303202,4.93281414,6.050535426,12.72004739,9.440417165,6.38682624,7.030582622,3.899511682,5.991395966,6.582955917,5.12253303,7.067641148,5.490577902,10.43212914,4.36382917,5.441167789,5.887390458,4.090009513,6.628129293,9.575062577,10.32057792,5.067462451,7.268419358,9.222293046,6.977678864,5.115766194,8.309966607,7.846335311,8.029067946,5.158680998,7.706157012,4.369845373,11.79049189,6.690449936,5.312850947,5.619461452,6.506496695,10.89620021,3.510744645,4.616989863,6.261286561,6.225534541,6.0972393,7.316495613,7.43540634,4.374556267,8.542102185,5.147232788,8.265949625,6.842337611,7.139982807,3.449239165,2.708984586,8.006702558,5.513399814,7.550789327,5.871707136,4.301366254,8.096898427,4.87402523,6.432286532,7.91939396,6.010130775,6.670873275,8.861023807,5.286682276,5.123696401,4.197242193,4.923504954,7.809674051,9.261320699,9.684865524,3.006865019,5.900008292,4.001138329,4.375504524,5.254779026,8.54633369,4.323286668,7.350273594,10.33410353,8.399997226,8.7334382,4.999879349,11.44154069,3.176509844,3.965769709,3.235251343,8.842773978,10.49809566,3.69234676,6.486912229,7.990867903,4.150540865,9.478412522,6.526046642,5.811803148,8.313736108,6.285578683,5.559960533,5.240253146,8.2325982,4.347752798,6.885497895,5.878926851,8.37787485,7.381500709,4.73914684,5.680299907,9.187392964,10.34046951,2.626102109,2.823406513,10.35600565,6.460535372,4.726506668,5.108092103,8.470940393,10.23399585,8.772867548,3.991026805,4.329708467,5.582425266,4.009683263,11.09711343,7.016715828,4.802628489,4.126474003,3.896631721,8.219160507,4.607873946,4.08052705,2.640190015,9.062370784,4.727906652,9.611913177,4.547779364,4.884378092,4.720640336,8.545015805,9.631073222,2.596738955,6.561750689,5.172623587,7.166303293,8.202981492,11.88150184,5.692278745,8.730457801,10.55680104,5.049250575,7.364669934,3.639841729,10.1287768,6.702898201,2.811143163,9.018853554,9.572573631,6.931107735,11.03277008,3.587907515,3.568383241,6.024105467,5.353997786,6.499932336,5.583389431,4.152793931,8.041054092,4.783576019,7.134571209,9.127498473,4.71527406,6.634788949,8.150523443,5.158517473,7.705896365,3.6741224,3.219038383,3.306712561,6.302508816,5.892782798,8.885082126,5.605357518,4.773498211,6.042122111,2.613732923,9.333008365,9.117442469,5.529062094,5.717974953,3.684298949,4.354221443,5.993061803,7.426314718,6.203447015,6.704299824,4.822478778,8.401592778,6.015057355,8.625183393,8.872189241,2.992196095,4.053679248,6.624623779,7.197183592,9.497460264,6.101148894,4.793769928,7.044913713,6.689838558,7.032109305,8.815322377,4.252508378,9.437411769,5.321538443,3.639739681,7.42583596,5.726735808,2.69215262,10.2277438,7.365179982,8.284487755,4.54732611,12.43763277,9.18572702,7.471982102,2.649770098,8.990690325,5.138288116,10.37296986,8.514058459,8.846527814,4.840567542,5.080529295,4.851102349,6.868447766,5.052366832,7.836107167,3.436153026,5.36777019,4.315663144,3.030755435,4.45084339,6.936849988,5.291533357,9.330680113,6.868325461,7.080450797,6.116480007,5.755328186,11.6348267,3.217796755,6.140758571,8.861813008,6.512269671,4.904647667,9.461602631,11.35012223,9.507604747,7.609542019,2.454959864,11.20725617,4.688065449,9.175558804,12.72040681,6.07455212,4.594695378,7.665426148,5.04293363,6.031822603,9.44994873,2.736285864,4.61935532,6.519420711,6.228561861,11.29082869,4.423206944,3.423805757,9.70646821,6.054627608,9.178011965,8.4130112,8.795596022,10.55542812,4.261463439,4.214442577,5.231673495,8.680138422,4.83576486,7.056031259,5.182246648,7.188469247,10.3894594,8.631106125,6.929024525,4.728994718,7.505960485,4.96284093,3.831611696,9.628842266,3.479951209,8.431216729,5.887558015,9.387506848,7.072083558,6.814672938,4.230866822,8.192800117,7.931610572,10.14436944,11.79044423,4.51421209,8.059795051,6.097952411,7.49395149,7.067049519,11.0432306,6.88842448,6.345357319,2.657557125,8.548592622,6.944852084,5.170217722,8.60883727,11.27275823,6.981956377,5.913112215,3.974929963,6.756255112,6.497621417,3.030755435,8.912072161,6.548010907,9.472078662,2.098189038,3.648718555,7.411297675,10.15272728,7.721590117,4.707272322,6.563801329,5.960482407,3.527797297,9.207472212,4.747815923,6.521350497,8.502264529,8.35226608,5.772741789,2.542219271,3.106185364,2.88988912,5.474927892,11.68688919,7.238923002,2.457128779,7.217041704,3.146351434,4.362576279,7.625699977,6.757521354,2.841592394,11.88169211,8.536503611,5.558907605,8.450159787,5.728911537,6.843781811,7.137868421,8.436985931,9.346360378,10.48145766,10.546583,4.361794991,9.414733028,3.083168755,8.856104534,4.834442582,4.913358378,8.220956851,9.028085258,6.001802649,9.398228028,11.68884182,3.755149896,5.435142587,10.95668947,12.75041501,3.532443045,3.083471997,7.538375865,2.511636131,8.452462354,10.40976138,2.600243186,4.452285934,3.508493544,4.69662086,7.315674396,4.814348071,3.374741396,6.070084487,5.441167789,9.451212633,6.092116912,7.414926356,3.923065984,3.821963445,8.79632825,8.878227442,7.532212088,9.513429637,3.474202733,7.522371959,8.888462382,3.250234633,12.29733276,3.924313604,7.975062558,4.58689506,12.74965916,4.748007378,5.062507708,7.432373585,5.440312066,5.715447149,4.192747042,5.243981669,7.348857815,6.729168194,4.578712213,5.415184862,10.55990318,6.08432729,7.902079854,8.245334637,6.186127835,7.073468664,4.87830386,7.777556713,8.504847923,8.477898075,5.301043934,3.060733045,9.553545877,3.510744645,3.343680744,7.371843969,7.063013481,3.978240327,4.782271704,6.827328872,3.512245316,5.204336303,2.736029664,6.36972082,5.640379125,7.318439297,10.79443368,7.935106588,2.98270326,9.224205187,7.747170244,4.230866822,5.160245868,4.785125726,4.08110403,4.67325016,5.815297902,5.226301269,11.01921945,7.413563633,9.613796833,8.094037936,10.12478967,5.269883089,3.976672968,3.736898601,6.623281148,2.77799216,4.203931122,5.445520633,9.124146223,5.139168928,4.93281414,3.148877347,4.384728127,8.296376485,3.917754832,4.2765906,8.331894876,7.097414815,5.711765476,9.115682035,6.670353043,10.23439482,10.19744211,5.895738948,5.264668252,12.19850812,10.30900398,7.528403391,3.797398516,5.582425266,8.522185642,5.288530095,5.955664606,12.81241972,5.262749625,8.138196724,11.30585006,5.830968006,5.933304344,11.14326394,2.090691082,4.46564448,9.952663556,5.289447039,5.768588317,4.04962395,6.135204106,3.362882848,6.955887239,13.21810374,8.618587514,3.581131187,8.621401535,3.217577242,6.831737298,9.593236416,4.93281414,6.377109348,6.739713347,2.701878105,9.152447835,5.749537794,7.149798626,6.278747684,6.213621411,7.595505523,5.486067245,7.717065531,6.609756434,5.896249243,5.662813832,3.220797569,8.620322322,6.045699809,5.075276375,6.410686587,6.277078981,4.18675538,3.284290454,12.79972352,7.400414228,12.0346047,5.224299642,9.485828213,5.934859047,3.773356214,4.023789728,5.819456344,8.632639054,3.921829742,7.738314438,7.021170833,9.327881187,8.772996619,7.540005712,4.493094901,8.942430995,3.634696356,8.32127442,8.854094461,6.561750689,8.161693694,9.946348847,5.202783927,5.334932597,4.778605661,3.984667771,6.664340982,11.54236504,5.659053006,2.997363891,3.856798756,9.02932855,7.108669089,8.619387767,4.361884965,6.812568846,8.248773637,4.114192686,1.74808967,9.133573978,11.25392009,7.569943992,8.1750888,3.202280009,5.36777019,9.733640615,3.454156446,8.959575145,3.581952598,2.386273736,3.443078391,5.400553671,11.77378764,5.750522315,2.224637226,8.620113539,7.613024411,8.513165211,5.83074255,6.542438059,4.073347086,3.320004525,5.67241807,4.280529793,12.47901589,8.700028229,5.307359088,7.389286561,5.757509315,6.40379817,4.02802677,7.786881312,5.439674529,12.69830008,6.179544553,5.364271883,4.202344311,9.088660652,6.907329701,10.46126905,5.166627926,9.464371272,8.336563364,4.868353221,5.956027295,5.590952555,9.728376383,4.593364622,5.991398885,7.363456686,10.2838027,4.471600265,5.649796526,4.61935532,2.555022717,7.598938739,6.96596489,4.893748973,8.410336322,10.00204189,4.806564702,7.873030567,6.135390336,10.57850026,8.624681902,3.744330649,6.538353054,6.75864937,6.140758571,5.126630436,7.907331167,10.70852418,3.754488548,6.504702643,5.575977565,8.046613417,7.359951504,2.995030499,5.596207804,6.630539136,5.266911502,2.607995953,4.083333707,5.46469651,6.263589889,3.422702401,5.850471,8.551641478,6.11089464,8.370258199,5.224305263,4.432617853,3.982893378,5.029133393,3.097600504,0
