RPS4Y2,EPSTI1,GSTM1,HSD17B13,DDX60,DNAJB5,RSAD2,IFI44L,RBPMS2,FRMD3,CRIP3///CRIP3,CMPK2,AIM2,CDADC1,OASL,RGL1,OAS1,SLC17A9,PLCH2,XAF1,NECTIN2,SP140,DHRS9,NUMBL,CLECL1,SERPING1,GBP6,HERC5,TPTEP1,IFI44,GBP1P1///GBP3///GBP1,RPS18P9///RPS18,RPS18P9///RPS18.2,RPS18P9///RPS18.1,LAP3,USP18,ALDOAP2,CD274,BATF2,KIAA2013,MAN2C1,CROCCP2,LAMP3,USP41///USP18,IFIT5,ERVK11-1///GSTM2,FASLG,SPINK14,RPS18P9,IFIH1,LOC441601,TNXB///TNXA.1,GALNT11,ZBTB46,FN3KRP,UBE2L6,CRYM-AS1,OAS3,MAP2K2,OAS2,KCNH2,PRDM9,SCAPER,TMEM268,MYL9,LY6E,FAM84A,NKX2-3,ST13P4,FMNL2,CDC26///FKBP15,MOGAT2,GBP5,GPD2,ZNF608,LOC171391,PSAPL1,SLC4A3,RNF217,GBP7,CD40,PARP14,TAP1.1,TAP1.2,TAP1,DBNDD1,PGGHG,APOL6,YIPF2,CLDN10,RELL1,HSP90B3P,TSC22D3,GPR32P1///GPR32,SPAG8,CACNA1I,ETV7,C17orf47,SPACA6,PML,GUCY2D,NAPB,TAP2,PGAP1,SPATS2L,GIPR,CALML6,MORF4L1,SLAMF8,GBP4,REC8,LINC00612,PARP11,LOC440700,CORO2B,PRRG4,SIAH1,ANKRD22,HMX1,MX1,TMEM176B,LRRC45,GRIK4,XRN1,LGALS3BP,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1.3,JRKL,MYOF,TDRD7,SLC25A14,CCDC136,SIM1,ACTR3B,GALM,MOV10,DDX60L,VCPIP1,PDCD1LG2,MIR106B,TDRKH,LINC00189,RPL18A,COX7A2L,SCARNA11,TSPY26P,RDX,H2AFY2,FAM35DP///FAM35BP///FAM35A,TDRD9,FOXJ1,TTC32,CABP1,TIFA,DUSP5P1,KEL,BTNL3,CARD17///CARD17,ZC3HAV1,PSMG1///PSMG1,VPREB1,KRT85,CCL25,ZSCAN22,SDC2,SPRNP1,IGBP1P1,WNT10A,SAP30,STXBP5,ACTL7A,REEP3,CHD5,FAM35DP///FAM35BP///FAM35A.1,HOXA10,SAA2-SAA4///SAA4,HTR6,DACT3,GBP2.1,EIF2AK2,UPK1A,FERD3L,MPP3,STAT1,STAR,ADAMTS4,RUFY3,DKKL1,PSME2,C10orf55,LOC102724562///MST1L///MST1P2///MST1,ZNF835,TRIM74///TRIM73///TRIM50,B2M,KIF21A,PDE1B,TNXB///TNXA.2,TNXB///TNXA.3,ODF3L1,SNRPG,MYO15B,CNN1,PHF24,CCDC57,PIGC,TGM3,NKX2-2,IFIT3,PSMG4,GPR150,GNG4,TTTY10,IFNL2,SLC25A22,ZCCHC2,RTP4,PAM,BANP,FAM151B,IGHMBP2,LOC643406,HGH1,TPSD1,SLC35F3,HPCA,SIX5,TREH,SH2D3A,SPNS3,TIGD7,LRRC14B,IL31,EPB41L2,ALKBH2,CAMKV,RIBC2,HOXD12,H2AFB1///H2AFB2///H2AFB3,CAV1,TAP2.2,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,RDM1,OBP2B,MMP23A///MMP23B,CENPM,FOXO1,RNF213,FAM86EP,HBA2///HBA1.1,HBA2///HBA1,IFI35,SMCO4,TNS4,FAM218A,LURAP1,BRSK2,VRK2,FOXE3,EEF1A2,STEAP1,KCNK6,TMEM126B,PRMT8,MT2A,RPS10P7,SPOCD1,TSSK1B,TRPM5,MIR203A,MIR382,IRF2,NR2F1,ORC1,EIF4B,AHI1,PIGZ,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1.1,PARP9,ALK///KIF5B///ALK,SESTD1,SLC27A5,BMP7,CEACAM16,RNF185-AS1,DRAXIN,MT2A.1,NECAB3,DDX58,TLR3,TAP2.1,MIR221,HOXC12,VPS9D1,FHL3,DAAM2,ZBP1,MIR23A,ACOT1,CHADL,WNT2B,C16orf74,GBP2,HTRA1,FBXO24,BMP15,FUT1,MIR487A,C19orf66,DRICH1,SERAC1,BTN3A3,MIR425,GCM2,APTX,BARHL1,IRF7,IFI6,MMP17,MIR101-2,AP4E1,TRAF2,PTMA,ANKRD34B,C5,TMEM176A,MTHFD2,KIAA1109,SLC34A1,PRR15L,C2,NAT16,TMIGD2,GAS6-AS1///GAS6-AS1,LOC100287792,CCL3L3///CCL3L1///CCL3.1,CCL3L3///CCL3L1///CCL3,CCL3L3///CCL3L1///CCL3.2,HES6,LINC01124,QRICH2,MYADML,PIK3AP1,PHLDB2,MMAA,NLRP2,MUC12,CHRNA4,APC2,RPL7A,FAM47B,TRIM22,SOWAHA,BTN2A1,RGS11,BAIAP2,HSF4,SEMA6B,C11orf42,CTGF,FBXO6,TMEM179,ITGAE,SAMD4A,CRIM1,MAGEA1,CTU1,SPATC1L,SLC24A3,KIAA1683,RPS2P32,MIEF2,CTSL,FUK,RPL10A,FAM183BP,CCRL2///CCRL2.1,TEX13A,HSD17B3,ZNF697,GPR25,DVL1,RANBP1,IL4,ZNF74,BRSK1,ARAP3,LOC692247,IFI16,ECE2,NEDD4,NDUFA13,LGALS7B///LGALS7.1,SIX6,HTR1B,PSMB9.1,PSMB9.2,PSMB9,SRBD1,HOXC8,LOC375196,TGIF1,GSTM3,B3GNTL1,SLC9A5,PIN1P1,PFN3,KRT79,MAP3K7CL,NAT8B,DTX3L,P2RX3,BNIPL,SYTL2,ENPP7,NACAD,RPS27///RPS27,KCNA6,FGF17,NRTN///NRTN,ZNF423,LOC90768,OPRD1,RPRM,GPR88,SCARF2,RPL30///RPL30,GRAMD1C,NANOS1,CEACAM20,LINC00028,CNGA3,MESP1,MGC34796,APOBEC3D,WNT3,IL6,WWC2-AS2,KLHL14,KLHL12,AMZ1,RNF213.1,C2.2,C2.1,MTX2,IL15,SH3TC1,RHOD,CNKSR1,ADAMTS10,MIR135A1,ZNF182,TVP23C-CDRT4///TVP23C///TVP23B,HELZ2,RFPL1,ANKLE1,DNAI2,CLDN23,FAM83F,GSTM5,WNT9B,DOCK4,ARHGEF16,OTX1,MIR520C///MIR520B,SLC2A3,ME3,RTBDN,DECR2,MACROD1,MYBPC2,TOR4A,C1R,CEP152,CRYGN,AGA,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1.4,EFCC1,ACOT11,MMP24,OLFM4,APOL1,TRIM72,SLC22A17,GRID1,MIGA2,SMDT1,HES4,NAAA,TULP2,CHST8,ZNRF1,FASTK,IFIT1,ITGB3BP,FAM71E2,CCDC122,TPGS1,DHX58,RPL39L,VPS54,LOXL2,BTBD3,RACGAP1,TCEB1,SLC39A4,PARP12,TCTN1,ZNF747,TNFRSF12A,LMO1,MIR26A2,LOC440792,CCDC106,CCRL2///CCRL2,FAM46B,RAP1GAP,RCN1,HSD17B10,SFRP5,SLC25A5-AS1,FANCA,ZKSCAN4,PPP1R14A,NKX2-4,MORN3,OGFRP1,CDC7,TIGD2,ISL2,ANK3,SLC27A2,TERF1,GFI1B,LACC1,ARTN,TSGA13///COPG2,SIGLEC1,OR7D2,MYL10,C9orf40,MYH7B,ZNF114,ZNF320///RPS27///RGS4///RPS27,BARD1,HFE,KCNJ15,CYP2U1,DNMT3L,HES3,IFIT2,SLC25A39,HLA-DRB5,TGFB1I1,C11orf58,TAF1C,FCHO1,ZNF667-AS1,ST7,CYP4A22,APOL3,HAUS6,PPP1R3F,HBQ1,HAP1,IFNL1,CRLS1,CEBPA-AS1,LRRCC1,CREG2,FAM69B,WBSCR27,PTPRH,UAP1L1,GPR84,IFNL3,POU3F3,HFE2,FLJ44635,INE1,NDUFA9,ZNF503,CFAP100,OSGIN1,WDR93,WDYHV1,WFDC2,HSPA12B,ARL10,CEACAM1,TSPAN2,TNNI3,TYW1,P2RX6,ACP2,TRAFD1,SLC8A1,DCAF12L2,REG1B,NUB1,MTX1,SGO1,CLRN3,ZNF320///RPS27///RGS4///RPS27.1,ZNF418,SMC2,MIRLET7A3///MIRLET7BHG,C2orf70,CCL3,SLC25A47,ZNF761///ZNF525///ZNF845///ZNF765,LOC100132014,CLEC4G,ZFHX3,TNXB///TNXA,RPL6P27///RPL6,NR2F6,MSH3,LMOD1,LRWD1,CCDC28B,LOC654780,LGALS7B///LGALS7,RBFOX3,ACAP3,PGLYRP2,AP4S1,DPY19L1,FAM171A2,CTTNBP2,GAN,CHST5,DPY19L2,PLXNA2,FAM163B,FAM89A,PTK7,RBM43,MUC5B,IRS2,ERCC8,RGMB,SNORA70E,NPHP4,DNA2,FFAR3.1,STIM2,TLDC2,HRK,PRSS27,IFI27,VSIG8,HNF1A-AS1,TCEAL9,PTP4A3,CPED1,BAHCC1,CELA1,TNRC18///TNRC18,KRT71,COLCA1,SPA17,WBSCR17,NPM2,METAP1D,DTNBP1,HGF,SCO2,CRYBB3,TIGIT,ESPNP,SUV39H2,CROT,SAMD9L,CACNG8,CLDN4,CKM,ARSE,LYNX1,INHBE,NSUN5P2///NSUN5P1///NSUN5,ZNF469,ANGPTL8,CATSPERB,C3orf80,SSTR5-AS1,FAM83E,HMGA1,AHSA1,MOCS1,CYB5D2,NUDT13,DGKG,ZNF653,SNORD116-6,CENPU,TCN2,ATP6V0E2-AS1,ITIH4,RCN3,ANKS3,CCDC30,DLK1,ERN1,GLI1,CATSPER4,RPL35A,KLF14,FKTN,AMH,SMIM8,THAP5,ZNF331,FAM169A,HNRNPA3///HNRNPA3P1,SBK2,COL9A3,LTBP3,COIL,RPS27///RPS27.1,TINAGL1,ATP10D,KREMEN1,GRTP1,IDO1,SLC25A2,TMEM86B,RXFP3,ANAPC1,GPR89A///GPR89B,SNAI1,CRHBP,ZNF664-FAM101A///FAM101A,THEM5,WNT7B,BTN3A2,ASIC1,SLC22A14,PI4K2B,LPCAT4,RMND1,BMP2,IGF1R,XCR1,DNASE2,SLC24A1,SLFN11,ISG15,CYP1B1-AS1,AFAP1-AS1,GIPC3,FBLL1,SLFN5,CACNG6,METTL7B,PRH1-PRR4///PRH1,CDH1,ZNF850,CLYBL,ABCC6,SRCIN1,S100A1,MIR24-2,MS4A4A,ZNF658B///ZNF658,FAM111A,CLEC11A,SNORD57,PIGA,TGM2,APOLD1,TNFRSF21,SMIM12,LAMB2,PCDH12,TMEM91,ABCB8,NPPC,ACTN3,GNRH1,RTL1,NACAP1,RPL31,CLCN4,CFH,GSX1,LMNB1,DUSP4,SNORD55,MIR1-1,CPOX,LILRA4,LMLN,CSF3,GNG8,STAT2,ZFP37,MIR130A,ENPP2,AK9,TMEM237,IGFBP2,target
5.372793929,7.631093772,9.091213526,5.980203976,7.805299417,7.099250135,8.076294531,8.698259466,7.565598646,7.278241642,7.448504331,8.277523558,9.015186065,6.347883733,8.773882491,6.537609181,9.674761731,7.216524565,7.479045736,10.15430016,7.328046609,8.483540096,8.554266595,7.798972983,5.757161072,8.873947022,7.084920619,8.229811323,6.163226277,7.81849391,11.34438665,10.4082441,10.4082441,10.4082441,8.672276415,6.926293126,6.905701516,8.154886665,8.221944941,8.97615367,8.186364875,6.897736556,6.906345224,6.718918395,8.910727594,8.434425364,6.722393951,2.886324242,9.249950091,7.787675928,5.882601374,6.826246911,7.797704459,6.755916136,7.626005276,9.779437755,5.654081618,8.143304246,8.581851271,9.29019534,6.708733635,4.540045309,7.669095849,7.868550028,9.235040629,8.987865985,6.326092669,6.511786616,8.221847438,5.877043028,6.725764953,5.091821863,11.22120658,7.619504199,6.29531648,7.116426242,6.09551503,6.930569381,6.426848543,6.326162794,6.793373096,9.55591956,11.08516753,11.08516753,11.08516753,7.056338857,8.408952025,9.684425359,7.540782704,5.024558125,9.512349662,5.74771306,10.31833239,3.328683056,5.938665834,6.642770275,7.628501586,4.917742524,7.018763807,7.839310774,6.725821751,6.900835657,8.974355141,6.114737591,6.705570343,7.445362006,6.043136196,9.195435722,7.332260815,9.50697193,7.576047785,5.390536119,6.430406775,4.469523045,6.001970876,8.335988484,6.991309984,7.468322241,7.072865572,8.851487277,9.365038373,6.811556893,6.227436536,9.81389453,8.065161841,8.31650024,7.005961264,7.953441228,7.830960398,6.588477869,5.451619055,5.324102055,6.576415241,7.913222895,8.698026197,10.02091417,9.485036866,6.556327652,6.681969367,6.470524924,6.574640815,10.08870525,7.82936209,5.939919716,7.311043231,6.422557706,6.468110139,7.741179776,5.55433499,6.59411185,5.45895287,6.163939079,7.260507272,5.255903786,6.255026728,5.512988691,7.624150391,9.922612473,7.660271846,4.620445331,6.46828359,6.795458169,6.877719547,6.970541697,7.789383468,4.638759419,7.583699889,8.180300625,9.168114321,4.93461326,7.135223876,6.282341367,7.996284781,6.247686675,4.85736919,7.037674345,7.391303098,10.3850908,9.104548034,5.403125816,6.54721368,6.64625376,11.4084969,5.900302949,6.006654451,7.276777607,5.7380192,9.507737989,4.762310422,6.469768368,7.295809317,6.817140462,12.22420509,5.86372372,6.755439798,6.726999294,6.726999294,5.550776195,7.325487999,7.331475215,6.41015418,6.674903273,6.748970888,6.604983059,7.136818181,5.599762927,8.55843763,7.216583907,7.799243655,6.087297687,5.851645615,6.550588814,7.537828124,7.928687315,7.557680204,7.65875009,7.698509573,6.850550016,7.190875489,6.458747133,7.23403295,7.295728527,6.735556896,6.340607966,7.260949748,5.993145686,6.907066451,6.612247431,5.596342935,6.305002207,4.726565212,6.473455983,6.784993849,5.719390678,5.002295033,5.412415938,5.581125626,5.382875128,9.15342878,8.525471328,5.208953212,7.061836315,7.637750522,6.765170247,9.413886838,9.130566335,7.680052494,13.65166742,13.65166742,9.174978422,7.801764247,6.609565771,6.294899998,6.479204003,6.303499217,7.981036932,7.924883763,7.213413348,4.027224709,8.39252014,7.129742762,5.252201591,11.47524263,6.370049923,7.30461321,6.131289603,6.713089525,3.212896058,2.976581266,11.36818575,6.910886387,5.655820712,10.95965654,5.719967533,6.275818889,8.425972831,9.516317684,5.850534256,7.796025918,6.361009901,4.922639142,6.428641733,5.695113527,7.127732305,11.21440599,7.365496272,9.892783352,6.31179652,8.924467103,5.902548512,6.323591692,7.76011334,8.32356872,6.491845924,8.912621541,7.447453385,6.706795196,7.279007361,6.03175204,7.75544907,11.03373974,7.364564892,6.165854304,5.306193001,6.544119733,3.678291154,8.921364708,5.264646263,7.21089391,9.516864846,6.339672885,5.382708021,6.357376941,6.995038873,8.310197098,10.61069501,6.69438455,2.658508262,6.698009645,6.92659781,6.746661899,5.56767861,5.972751551,10.637419,7.497265901,9.602135213,6.832848908,5.454112263,5.930237222,5.492199223,7.253014535,5.635988658,5.888181235,8.073788892,8.073788892,8.073788892,7.220366486,5.943478729,6.366879688,7.38645072,9.640015024,5.522153753,6.893349733,5.29645419,4.850205786,6.364562125,6.305191559,9.948294012,5.315568803,10.24491145,7.611935423,8.830373102,5.954708858,7.026981441,6.948406572,6.387131808,5.118872733,6.514522058,7.679159589,6.722497898,6.359486561,6.169550166,6.81825426,5.252149147,7.58859993,7.070850302,6.480754809,7.311019426,8.376473521,7.804281702,6.133688613,6.781512261,9.847191872,5.752374977,6.474363884,5.355909647,5.632624392,7.119040587,7.775508362,7.712231645,6.853386038,4.86390168,6.901299688,6.345703757,8.329386386,6.385469749,10.91011507,6.852510458,6.517479078,7.190022778,6.945558858,7.305922291,6.371016729,10.44769474,10.44769474,10.44769474,8.759800154,6.388386352,6.434748804,6.35855966,6.017668167,6.602743581,5.986151015,7.772954185,7.235379357,6.286393717,7.645645795,8.0228591,9.411787229,5.984239092,6.360246411,6.109725168,7.016786961,6.997625524,11.90115596,5.895391105,6.795433326,7.447464982,5.300392441,6.402569304,7.25424987,5.916080962,7.637917709,7.174152793,11.73171034,8.028998679,6.506147402,5.609486984,6.379681438,6.103183708,7.524547833,6.024247535,8.873569392,6.494334241,5.052726688,5.546086817,6.3190315,8.003691399,6.886411433,9.630187503,6.120294688,6.120294688,5.689774358,5.768407452,7.167081314,7.196797081,5.854665271,7.489534245,4.364809736,7.233007881,7.600187953,7.726916388,4.341642206,6.051529533,6.25874179,7.3380904,6.190862887,6.106486091,7.129565403,7.934226818,6.624405856,8.093029343,2.854370222,11.33745957,7.086506911,6.002090272,6.874235746,7.387280396,5.252634023,7.407621294,6.666627839,5.706473384,7.382852055,8.104108642,8.478977757,7.774473504,6.569590879,6.047539848,7.617767659,8.24559821,6.555740481,7.968833926,6.518012044,6.870067789,8.83756535,7.987270744,10.09215724,5.580552761,6.971395622,6.821389524,8.109787845,9.326291114,7.458593096,7.553726968,4.782224473,7.662512173,7.795871818,5.449131234,6.473642255,6.76592611,6.666368457,7.538130465,6.724260456,7.968329775,9.431203067,7.272845413,7.526791013,8.664830695,6.360069898,4.534240589,6.385560401,6.756906103,6.429916674,6.711416093,5.368053095,6.761851249,7.920895771,7.086429884,6.899801418,6.744960145,6.993872455,6.947740091,8.671674692,6.549068441,6.348593727,5.491579854,5.660507007,7.241800756,6.622556992,5.554348253,7.631548226,8.428028883,6.000418611,6.779732925,6.300182592,6.76892465,5.400745868,5.129323603,7.45215678,6.209756067,4.642933157,11.71537515,6.975835796,5.840512874,11.17404882,6.419913266,6.011746356,6.688764067,10.47898188,9.322838928,11.02749502,7.554799774,9.333815525,7.322615651,8.364137422,6.540154326,6.309319147,5.536359326,7.634003145,6.591778188,7.04168841,7.674697517,6.197286855,6.805907454,7.390790864,5.811360567,6.397700051,6.839851296,7.503036812,7.128581257,5.72993082,7.327747378,6.922927689,8.296700592,7.720948073,5.688801882,7.087351787,6.088625458,8.43722165,6.769084125,5.233760814,7.219608578,4.961287936,5.460191736,6.323320492,6.875785245,6.652540502,9.477121637,9.055043481,5.99359886,6.237399618,5.955663941,8.345521347,9.787460975,8.598700481,6.799336434,4.785052064,10.0426296,8.340436246,5.49409776,4.470873284,11.42974828,5.705541635,6.500367243,5.907378951,6.378867082,7.155821618,7.087298206,10.35358489,5.880538385,7.830055871,7.204057684,6.433734645,11.14466667,7.891018205,8.187773114,5.581638378,8.060927732,6.459986954,5.988222732,7.070862593,4.493517957,7.301254461,5.978373221,5.170176396,7.812984072,6.669582496,5.552017575,7.052580398,6.325566203,5.131807859,6.255548706,6.65190373,6.483658517,6.607625618,6.802669776,6.598816031,8.327566964,5.685368107,6.428688114,5.72779461,6.757140288,5.792588876,6.274176648,8.281832551,6.197415173,8.587023293,7.557786366,6.078117428,6.72048634,4.972179077,4.448494405,9.395510687,6.928721468,6.591845387,6.547057328,7.598314763,5.876678639,6.092842519,5.061108779,5.106646717,6.406540076,6.004586365,7.139443562,6.962153197,7.960337363,7.087616694,7.573400286,7.794072167,6.397318457,6.79002198,11.10283925,7.972212153,5.767828742,5.886832422,5.819647864,6.939109629,5.559037366,8.239838692,7.297817581,7.028428076,5.018314397,4.993929397,7.323565554,7.139343856,8.284577141,7.769554902,5.885331416,7.603057808,5.258245357,7.338709085,7.572283048,7.90585236,6.249687971,7.4899673,6.966134216,6.999534542,7.138752456,6.31810787,6.180512056,6.794916181,8.614750861,6.049436701,4.956401441,11.79897064,7.043407641,6.220328878,7.717755532,6.993459936,8.398587461,6.376830531,5.705814357,8.505358537,6.867525801,8.042748471,7.726724381,8.247913926,11.89108476,6.40366404,8.066754831,8.75545218,6.660372343,6.82792011,6.019577743,7.113365381,7.169164207,6.431238338,6.862957278,5.584611443,6.126669554,6.468709617,5.672012258,5.935635789,9.549120626,6.185672322,6.495152969,6.936164739,8.121880643,5.370326528,5.919415778,8.754183051,6.511094431,7.901815376,6.378757053,8.240675152,7.091846106,5.221714521,5.709311723,7.768294286,6.658211704,10.23217513,7.443890462,6.277873849,6.481070061,5.776668366,6.336666957,6.673797857,6.824390036,6.465933394,5.524658592,7.51546836,6.186813241,6.235135217,9.236408001,6.557936696,11.95603973,7.123125313,7.153391099,6.715746753,6.307932311,7.611729446,6.706506177,6.219775005,10.09898311,6.675434943,8.106715481,6.261268779,6.245534481,5.024477208,6.796475133,11.22700345,6.267365356,5.280346547,7.469912748,7.677858881,5.285396671,7.867939677,3.317053339,6.798638352,6.827263548,6.982084232,7.740591547,6.903256149,9.56764094,5.357641346,4.896360551,6.111281618,5.194931832,5.177927864,6.96571096,1
