Feature,Fisher Score,Normalized Fisher Score
REC8,0.0705470117475817,0.2271120609895501
AP4S1,0.03931160990555023,0.042248023062285964
IGBP1P1,0.06319882045816566,0.1836224231711096
SAMD4A,0.04882702119644214,0.09856416596542958
SIX6,0.047015899337273535,0.08784519709294632
ACOT1,0.05226482772784098,0.11891052809072565
AHSA1,0.03773319182156133,0.032906291458533826
IFI27,0.03858863594811691,0.037969163908710704
CYP46A1,0.034604435841343546,0.014389018425925448
SLC25A47,0.03993894972796954,0.04596087981730775
DLK1,0.0372471790459215,0.030029866668374205
MIR487A,0.051601853414359154,0.11498677166677643
MIR382,0.05412587036991381,0.12992494882103475
TDRD9,0.06553758241283199,0.1974641845442093
MIR203A,0.05414480575258925,0.13003701625396819
KLHL33,0.034840493547555376,0.015786105646857083
SLC22A17,0.04312779145355456,0.064833765163362
PSME2,0.06096439950590196,0.17039819504195788
C11orf58,0.041300636348406444,0.05401990490424495
CATSPERB,0.03780071894351434,0.03330594491895583
RTL1,0.03557537245061057,0.02013542319664873
TMEM179,0.04898326483619767,0.09948888050221501
SNORD116-6,0.037515242818535854,0.03161637903911701
B2M,0.06032795219740539,0.16663143641430694
SLC27A2,0.04197117891309056,0.057988453371670315
AP4E1,0.051022550372324275,0.11155821646278964
SLC24A1,0.03638774775360986,0.02494339652077441
CORO2B,0.07000904679252914,0.22392816169613525
PML,0.0731560749687013,0.24255357714813702
ODF3L1,0.05962503546654103,0.1624712842302118
ISL2,0.04202176265368039,0.058287828887509475
MORF4L1,0.07086325405747672,0.2289837138873198
WDR93,0.04058088148655593,0.04976009769086629
IGF1R,0.03642392564911716,0.025157512282147142
LPCAT4,0.03646509600032779,0.025401175462988285
CEP152,0.04352285658040793,0.06717192412042348
NEDD4,0.04709727119450266,0.0883267894277302
RBPMS2,0.12763098931581254,0.5649586700257219
MAN2C1,0.09193122837685548,0.3536727069511901
SCAPER,0.08378492612963363,0.30545951810817334
MESP1,0.04528488066127987,0.07760031201702941
HBA2///HBA1,0.05528205154867741,0.13676770763562224
HBA2///HBA1.1,0.05528205154867741,0.13676770763562224
HBQ1,0.041009698278667406,0.05229801297435312
DECR2,0.04374179335545342,0.06846768258354079
TPSD1,0.05799162146407483,0.15280406401547106
TNFRSF12A,0.04240677521211467,0.0605664925834281
CRYM-AS1,0.08561952175662522,0.3163174144555478
TRIM72,0.04328077916110757,0.06573920974558689
TGFB1I1,0.04132424887517245,0.05415965361199986
HSF4,0.049189644063982386,0.10071031820247388
SLC9A5,0.046581839358324245,0.08527625045934763
CDH1,0.03604703270191158,0.022926903806575194
FUK,0.04801323388376045,0.09374783578350515
ZNRF1,0.042821468366546246,0.06302081833267642
GAN,0.03918226470978303,0.041482504651575436
OSGIN1,0.040590969382609234,0.049819802035572215
BANP,0.058282280469938816,0.15452430432983247
ZNF469,0.037851277872401966,0.033605173588870586
RGS11,0.049246331992724476,0.1010458208306134
SSTR5-AS1,0.037785372033317596,0.03321511555159167
PRSS27,0.03861029073752781,0.03809732591639702
TIGD7,0.05691067106785249,0.14640655211358028
ANKS3,0.03735543571198778,0.03067057443076406
ABCC6,0.03603468101991789,0.022853801439584886
ZNF747,0.0424130162992824,0.060603429920771106
SIAH1,0.06990986011729107,0.2233411338939695
ZNF423,0.04597134654046712,0.08166310125110544
GFOD2,0.034880649905231924,0.016023767594223127
ZFHX3,0.039791402694213614,0.04508763539476899
CHST5,0.03917731553058625,0.041453213360387015
TAF1C,0.04129820303905252,0.05400550357222533
LOC654780,0.03945169679160009,0.04307711524258845
C16orf74,0.051933898234594524,0.1169519503621548
VPS9D1,0.05265778780737979,0.12123622850639985
FANCA,0.04218227181107546,0.059237788523387326
DBNDD1,0.07575159103450667,0.25791491563375907
CYB5D2,0.03768374955991393,0.03261367168758867
SPNS3,0.05700690648756196,0.14697611316386194
XAF1,0.10625441579043464,0.4384432591167838
GUCY2D,0.07305644942998489,0.24196395197023995
MIEF2,0.04818471573133179,0.09476273634196723
TVP23C-CDRT4///TVP23C///TVP23B,0.044450945330308876,0.07266473752264087
SLFN5,0.03616412442710942,0.023619901106159018
CSF3,0.035252046212685594,0.018221844680421283
IFI35,0.05520717355757563,0.13632454868870164
WNT9B,0.04405466286248338,0.07031937383779069
DNAI2,0.044358920231003594,0.07212009489136408
MYO15B,0.05955432307472103,0.16205277902418141
ENPP7,0.04632960228277331,0.08378340703325268
RNF213,0.05537405121829088,0.13731219976345635
RNF213.1,0.04498186716019629,0.07580695268584223
BAIAP2,0.04919566132440566,0.10074593084049056
BAHCC1,0.03854099189855651,0.0376871867012624
LRRC45,0.06930014685214511,0.21973259840136616
FN3KRP,0.08607288928657209,0.3190006311682685
ITGAE,0.04892869964430716,0.09916594110946539
SLFN11,0.03635546097433371,0.024752309995976645
RDM1,0.055903947010650074,0.14044834241183973
CCL3,0.03994673270846633,0.04600694271763549
CCL3L3///CCL3L1///CCL3,0.05046063872581071,0.10823259073662805
CCL3L3///CCL3L1///CCL3.1,0.05046063872581071,0.10823259073662805
SRCIN1,0.0360333535485098,0.022845944914287895
TNS4,0.055122020967352074,0.1358205804110306
HAP1,0.040976648497683094,0.052102410689603564
DHX58,0.04268265526247305,0.062199264921391106
MPP3,0.061770386873291394,0.17516836191887247
SLC25A39,0.041353275464662435,0.054331444984094694
FAM171A2,0.03922958322396007,0.04176255520587037
WNT3,0.045147565063665525,0.07678762146885709
PRR15L,0.05073822693019661,0.10987547263721252
COIL,0.036891964765700516,0.02792756151785378
C17orf47,0.07317368698833447,0.24265781237078307
ERN1,0.03721182011703588,0.029820597890478005
ACOX1,0.03279145240330549,0.0036590319590962747
FOXJ1,0.06511218443676497,0.19494650322928503
QRICH2,0.05026857480760967,0.10709587696427637
LGALS3BP,0.06884272080789723,0.21702536172099893
CCDC57,0.05950690289662731,0.161772126780744
B3GNTL1,0.04662630487617483,0.08553941580039101
CCL3L3///CCL3L1///CCL3.2,0.05046063872581071,0.10823259073662805
RBFOX3,0.039356154293707195,0.04251165519045071
TGIF1,0.04665742516801748,0.0857235985696924
ZCCHC2,0.05847044927678416,0.15563796522080833
RPL6P27///RPL6,0.03976345002718359,0.04492219994034005
KLHL14,0.045047444665884666,0.07619506751017077
RPL7A,0.04950365241162381,0.10256874958688299
TPGS1,0.04269027449288949,0.062244358680959344
APC2,0.049568794232209876,0.10295428584642517
AMH,0.03701599329459384,0.028661613693182122
GIPC3,0.03620959160618238,0.023888994692951894
NRTN///NRTN,0.04598801451646575,0.08176174923273749
CCL25,0.06335631443594279,0.18455453772588154
OR7D2,0.04182147328916189,0.05710243351894557
C19orf66,0.05152332594002073,0.11452201356736576
ANGPTL8,0.0378127659177745,0.033377243899446046
CNN1,0.05955006262162505,0.1620275638991542
SNRPG,0.05956986879880629,0.1621447850544364
ANKLE1,0.04436815088823517,0.07217472574187085
FCHO1,0.04126038774258154,0.053781696994151015
NDUFA13,0.04704488905956286,0.08801677026968653
CEBPA-AS1,0.04090397597645044,0.05167230462631784
CHST8,0.04282757428391619,0.06305695567920286
FFAR3,0.03458832793930413,0.01429368519382544
FFAR3.1,0.03869624273185088,0.03860602539844058
UPK1A,0.06202910793525053,0.1766995802605631
KCNK6,0.0547336362001255,0.13352195858756072
LGALS7B///LGALS7,0.03940431485013204,0.04279668929932969
IFNL2,0.05849380005005675,0.1557761647630369
IFNL1,0.0409727346278475,0.05207924678777868
TMEM91,0.035686545757999996,0.020793392849726245
ZNF230,0.033130633969346665,0.005666448870393686
CEACAM16,0.05322454188573867,0.12459051374873606
NECTIN2,0.10619996223017021,0.438120980406207
GIPR,0.07229239064186477,0.2374419357816846
ZNF114,0.04173542027774834,0.05659313617594476
DKKL1,0.0613025056526537,0.17239924717673297
RCN3,0.037388255051527514,0.03086481286765386
MYBPC2,0.043659261422536434,0.06797922444062537
CLEC11A,0.03587963797027961,0.02193619249209501
GPR32P1///GPR32,0.07385910896571529,0.2467144233618478
SPACA6,0.07316755690963724,0.24262153202752018
ZNF761///ZNF525///ZNF845///ZNF765,0.03993169953882108,0.045917970196727255
ZNF331,0.037007476752629886,0.028611209272435573
MIR520C///MIR520B,0.043888175081845185,0.06933403023472202
CACNG8,0.03807078440736854,0.034904304127051734
CACNG6,0.03610331091380442,0.02325998156079949
NLRP2,0.04984524027143116,0.10459040794076868
EPS8L1,0.0341767224971061,0.01185763380372697
BRSK1,0.04728647698233394,0.08944658760143681
CCDC106,0.04236057590426399,0.06029306595546557
ZNF667-AS1,0.04124035821708271,0.05366315397107077
ZSCAN22,0.06323529510439226,0.18383829522607845
MAP2K2,0.08509643113265167,0.3132215476106551
TMIGD2,0.05067936878024594,0.1095271257416023
SEMA6B,0.0491827381377698,0.10066944607245477
SH2D3A,0.057098890238862866,0.14752051108053293
CLEC4G,0.03980844903862554,0.04518852271729569
ADAMTS10,0.04454688215511255,0.07323253136466734
YIPF2,0.07456744389533027,0.2509066426890006
ZNF653,0.037544183578777736,0.03178766243819272
RTBDN,0.04377691246058072,0.06867553198516076
DNASE2,0.03639190893112058,0.02496802409179314
MIR24-2,0.03603153179616487,0.02283516302980022
MIR23A,0.05234189253667201,0.11936662953019637
PGLYRP2,0.039337170812159726,0.04239930308848222
NR2F6,0.039746498815812215,0.04482187565452748
KIAA1683,0.048331910688859274,0.09563389703164489
ZNF850,0.036044517360292586,0.022912016973653852
PPP1R14A,0.042131613895631664,0.05893797401005791
LGALS7B///LGALS7.1,0.04702028237942527,0.08787113775075098
IFNL3,0.04078802451143232,0.050986055858485854
LOC100507646,0.0334539529169783,0.007579984239647337
NUMBL,0.1026266292322958,0.4169725165514248
CEACAM1,0.04033522645335468,0.04830620951601883
CEACAM20,0.045368918220890946,0.07809768108197133
CKM,0.03805168496488018,0.03479126572023327
SIX5,0.05746995985036203,0.14971665464483727
GNG8,0.03516350712909934,0.017697833733198266
DACT3,0.06239511161684171,0.1788657415546414
FAM83E,0.03775529927816971,0.0330371325380754
FUT1,0.05165612839411082,0.11530799346395569
TULP2,0.04286557067513105,0.06328183405093524
CTU1,0.04869065454203357,0.09775709165596201
LILRA3,0.033759510912676795,0.009388402943253535
LILRA4,0.03536438913401583,0.018886736592959637
TNNI3,0.04027653544163688,0.04795885181365724
PTPRH,0.04086211060555102,0.05142452803125658
TMEM86B,0.03664535837059461,0.026468042789440375
FAM71E2,0.04271584979702332,0.06239572391766443
SBK2,0.03695511298534871,0.028301298821798892
ZNF835,0.060440996147009374,0.16730047730235847
ZNF418,0.040044465647426246,0.046585366706736096
SLC27A5,0.05339501992939668,0.12559947338011662
RSAD2,0.1311604878269073,0.5858477032425524
FAM84A,0.08199691945653348,0.29487735447532376
C2orf70,0.03995691713143683,0.046067218348594445
CRIM1,0.04881146718201056,0.0984721108694733
CYP1B1-AS1,0.036262711267223115,0.0242033788357582
GALM,0.06784436022933572,0.2111166505478989
VRK2,0.054894082911081755,0.13447154863956412
OTX1,0.04388878816432384,0.06933765871061484
ANAPC1,0.03664027190786022,0.026437938997448132
CNGA3,0.04530203861855236,0.07770185991066679
POU3F3,0.04078676412866294,0.05097859639152397
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,0.05605646080986431,0.14135098220834244
FMNL2,0.08143346712075737,0.29154261031234147
GPD2,0.08019069481088911,0.2841873693396677
DHRS9,0.10338821539558143,0.421479898722672
METAP1D,0.038272784153971534,0.03609982224480057
HOXD12,0.0564755986829913,0.14383161364271174
MTX2,0.04491394152334824,0.075404940649307
HNRNPA3///HNRNPA3P1,0.03696008237634115,0.02833070973476066
SPATS2L,0.07268062818867232,0.23973968629377318
IGFBP2,0.03495391551433113,0.016457383797010502
WNT10A,0.06316316971453999,0.1834114273127857
SLC4A3,0.07805272788948858,0.2715339960920989
SP140,0.10570671356440038,0.4352017306229772
PTMA,0.05093859956076234,0.11106136080871169
CMPK2,0.11882330221912603,0.5128311318647646
TTC32,0.06503620603868882,0.194496831618379
ALK///KIF5B///ALK,0.05349477190531016,0.12618984686568435
MYADML,0.050155780009827414,0.1064283106598417
EIF2AK2,0.062179884803786674,0.17759194018231422
LOC375196,0.046784621509501606,0.08647639917124221
SLC8A1,0.04022673820319781,0.04766413114311712
COX7A2L,0.0660470076964488,0.20047917424813308
SRBD1,0.04685935162430453,0.08691868292501313
PNPT1,0.03468980584465254,0.0148942734442338
VPS54,0.04264087489920158,0.06195199143666073
NAT8B,0.0464578013012995,0.08454214189259338
REG1B,0.04019069348410113,0.04745080357487049
CREG2,0.040894498513667936,0.051616213078396055
RBM43,0.03890289754962432,0.03982909415433261
RPRM,0.04579802605546727,0.0806373188752415
IFIH1,0.08959856428007548,0.3398670352252566
LINC01124,0.050310951770608583,0.10734668137315488
SESTD1,0.053449122722470835,0.12591967610526208
STAT1,0.06168309834820055,0.17465175229449126
PGAP1,0.07268103792272966,0.23974211126953301
TMEM237,0.03498982518750738,0.016669912107598054
BARD1,0.04166195128994783,0.0561583162938149
NPPC,0.03563482165238332,0.020487268181606604
HES6,0.050356461273047756,0.10761602544714867
TGM3,0.059227606877567576,0.1601191373259737
SNORD57,0.03584133791575768,0.021709516915210596
HSPA12B,0.04040774881479865,0.04873542687151679
LOC643406,0.058073577132657234,0.1532891115875111
CRLS1,0.040925861486585106,0.05180183213475376
BMP2,0.03643698290095862,0.025234790503565686
BTBD3,0.04259262601729119,0.06166643458099617
SLC24A3,0.04835497446839386,0.09577039802613156
LINC00028,0.04535660121829323,0.07802478396200181
MYH7B,0.04176838962693796,0.05678826243203877
MMP24,0.04334021394066821,0.06609096937392349
MYL9,0.08226321454327551,0.2964533990309305
TLDC2,0.038634508313141254,0.03824065555368973
LOC100287792,0.05049363650629294,0.10842788526088078
WFDC2,0.040434990844801136,0.048896656481850084
CD40,0.07624659037144388,0.26084452661364393
SNAI1,0.036619027205262715,0.02631220405327803
MIR1-1,0.0353803985425118,0.018981486899498346
COL9A3,0.0369397067782825,0.028210118511015396
SLC17A9,0.1068003284357393,0.44167419613103964
SIGLEC1,0.041856665420409264,0.057310715119373135
GPCPD1,0.03333337443100476,0.006866350846455964
NKX2-4,0.04212212738612662,0.05888182891988723
NKX2-2,0.059208470742218126,0.16000588175561437
NAPB,0.07300434396525511,0.24165557026102621
TSPY26P,0.06599110033323347,0.20014829132989426
NECAB3,0.052956306998438285,0.12300298865044877
TGM2,0.03582624939258625,0.021620216789221006
ADA,0.034010326750868854,0.010872834898340551
BMP7,0.053262740869020865,0.12481659114418549
ZBP1,0.052449759851072204,0.12000503294825506
CHRNA4,0.049657327262069284,0.1034782609651868
EEF1A2,0.054810767894048096,0.13397845588069024
HELZ2,0.04443720219707791,0.07258339997124014
ZBTB46,0.08619527544377621,0.319724963108084
MAP3K7CL,0.046466490947064724,0.08459357081329179
LINC00189,0.06648949744780248,0.20309801176430675
KCNJ15,0.04148189012736757,0.055092639797741365
MX1,0.0694980595308815,0.2209039275596477
PSMG1///PSMG1,0.06434095712249804,0.19038206073559719
DNMT3L,0.04140146730301242,0.054616664232355734
SPATC1L,0.048466132163532516,0.09642827527944636
TPTEP1,0.09568563977423865,0.3758928677312716
USP18,0.09440531690110311,0.3683153869812088
RANBP1,0.04769176357301037,0.09184524141255575
LOC440792,0.04236178308791846,0.060300210568043744
ZNF74,0.047495870183733746,0.09068586324517759
P2RX6,0.0402643015322847,0.047886446473911055
VPREB1,0.06389748864444302,0.18775743070966316
CRYBB3,0.03823733841159293,0.03589003966871663
KREMEN1,0.03682220165247373,0.027514674535489846
RFPL1,0.0444246417795573,0.07250906222099587
TCN2,0.03745974940733146,0.03128794606023348
APOL6,0.07494741592700295,0.2531554744610291
APOL1,0.043322034255483734,0.06598337447156091
APOBEC3D,0.04522031895437396,0.07721820911038317
CACNA1I,0.07346168218894776,0.2443622871829945
FAM83F,0.04426731943803619,0.07157796348063553
SMDT1,0.04305761976975684,0.06441846009123241
OGFRP1,0.04209574907451384,0.058725711152518546
RIBC2,0.05659556875049802,0.14454164616356296
MIRLET7A3///MIRLET7BHG,0.0399727687775522,0.046161034952059386
USP41///USP18,0.09124066090001556,0.3495856427643582
SCARF2,0.04551795882849612,0.07897976509281159
DRICH1,0.05151140270048717,0.11445144690020731
TFIP11,0.03357991292192969,0.008325467689817586
RNF185-AS1,0.0531619921556692,0.12422031855386127
LARGE1,0.03440415677586543,0.013203684011345845
APOL3,0.04112319186387201,0.052969714992014784
CHADL,0.05207790792292992,0.11780425931021848
CENPM,0.05583210669184324,0.1400231616669984
