Gene.symbol,ISG15,MMP23A///MMP23B,CALML6,PLCH2,ARHGEF16,HES3,FBXO6,DRAXIN,LOC102724562///MST1L///MST1P2///MST1,HTR6,CNKSR1,CATSPER4,OPRD1,TINAGL1,CCDC28B,HPCA,RPS27///RPS27,CCDC30,ARTN,SNORD55,LURAP1,CYP4A22,FOXE3,ACOT11,MGC34796,PIN1P1,IFI44L,IFI44,GBP6,CDC7,HSP90B3P,GPR88,ERVK11-1///GSTM2,GSTM1,GSTM5,WNT2B,MOV10,HFE2,GPR89A///GPR89B,BNIPL,S100A1,ZNF320///RPS27///RGS4///RPS27,MTX1,IFI16,FCER1A,SLAMF8,LOC440700,FASLG,TOR3A,RGL1,CFH,GPR25,RPS10P7,RPS6KC1,DUSP5P1,SLC35F3,HES4,ACAP3,DVL1,NPHP4,CHD5,KIAA2013,CROCCP2,ESPNP,RAP1GAP,FAM46B,IFI6,SPOCD1,SMIM12,FHL3,ORC1,ITGB3BP,GBP1P1///GBP3///GBP1,GBP2,GBP2,GBP7,GBP4,GBP5,GSTM3,TSPAN2,ZNF697,TDRKH,THEM5,AIM2,VSIG8,ADAMTS4,PIGC,LMOD1,ZNF320///RPS27///RGS4///RPS27,KLHL12,PLXNA2,TAF1A,FAM89A,GNG4,SUV39H2,BMS1,FAM35DP///FAM35BP///FAM35A,FAM35DP///FAM35BP///FAM35A,REEP3,H2AFY2,NUDT13,IFIT2,IFIT3,IFIT1,IFIT5,NKX2-3,NANOS1,HTRA1,ANK3,DNA2,C10orf55,ZNF503,GRID1,ANKRD22,MYOF,PIK3AP1,SFRP5,ALDOAP2,CLRN3,SPRNP1,PGGHG,LOC692247,LOC171391,MUC5B,BRSK2,TRIM22,C11orf42,AKIP1,ADM,RCN1,PRRG4,PRR5L,P2RX3,SERPING1,MIR130A,FAM111A,MS4A4A,ACTN3,RHOD,IGHMBP2,MOGAT2,TMEM126B,JRKL,GRIK4,CRTAM,VWA5A,SPA17,IRF7,SLC25A22,TRPM5,LMO1,ABCC8,SAA2-SAA4///SAA4,ACP2,LOC441601,UBE2L6,MACROD1,BATF2,LTBP3,SNORA70E,SYTL2,ME3,SMCO4,CARD17///CARD17,RDX,COLCA1,TREH,PRMT8,TIGAR,NDUFA9,KCNA6,APOLD1,EMP1,ASIC1,EIF4B,HOXC12,HOXC8,PDE1B,METTL7B,INHBE,GLI1,MYF6,TCTN1,TRAFD1,OAS1,OAS3,OAS2,CABP1,ZNF664-FAM101A///FAM101A,MMP17,PARP11,SCARNA11,C1R,SLC2A3,C3AR1,LINC00612,CLECL1,KLRC2,PRH1-PRR4///PRH1,KIF21A,RACGAP1,CELA1,KRT85,KRT5,KRT71,KRT79,GPR84,STAT2,AVIL,MIR26A2,DPY19L2,ALKBH2,HRK,HNF1A-AS1,OASL,MORN3,IL31,GSX1,LACC1,CDADC1,ST13P4,OLFM4,CLDN10,CLYBL,FOXO1,EPSTI1,CCDC122,IRS2,GRTP1,GAS6-AS1///GAS6-AS1,CMTM5,REC8,AP4S1,IGBP1P1,SAMD4A,SIX6,ACOT1,AHSA1,IFI27,CYP46A1,SLC25A47,DLK1,MIR487A,MIR382,TDRD9,MIR203A,KLHL33,SLC22A17,PSME2,C11orf58,CATSPERB,RTL1,TMEM179,SNORD116-6,B2M,SLC27A2,AP4E1,SLC24A1,CORO2B,PML,ODF3L1,ISL2,MORF4L1,WDR93,IGF1R,LPCAT4,CEP152,NEDD4,RBPMS2,MAN2C1,SCAPER,MESP1,HBA2///HBA1,HBA2///HBA1,HBQ1,DECR2,TPSD1,TNFRSF12A,CRYM-AS1,TRIM72,TGFB1I1,HSF4,SLC9A5,CDH1,FUK,ZNRF1,GAN,OSGIN1,BANP,ZNF469,RGS11,SSTR5-AS1,PRSS27,TIGD7,ANKS3,ABCC6,ZNF747,SIAH1,ZNF423,GFOD2,ZFHX3,CHST5,TAF1C,LOC654780,C16orf74,VPS9D1,FANCA,DBNDD1,CYB5D2,SPNS3,XAF1,GUCY2D,MIEF2,TVP23C-CDRT4///TVP23C///TVP23B,SLFN5,CSF3,IFI35,WNT9B,DNAI2,MYO15B,ENPP7,RNF213,RNF213,BAIAP2,BAHCC1,LRRC45,FN3KRP,ITGAE,SLFN11,RDM1,CCL3,CCL3L3///CCL3L1///CCL3,CCL3L3///CCL3L1///CCL3,SRCIN1,TNS4,HAP1,DHX58,MPP3,SLC25A39,FAM171A2,WNT3,PRR15L,COIL,C17orf47,ERN1,ACOX1,FOXJ1,QRICH2,LGALS3BP,CCDC57,B3GNTL1,CCL3L3///CCL3L1///CCL3,RBFOX3,TGIF1,ZCCHC2,RPL6P27///RPL6,KLHL14,RPL7A,TPGS1,APC2,AMH,GIPC3,NRTN///NRTN,CCL25,OR7D2,C19orf66,ANGPTL8,CNN1,SNRPG,ANKLE1,FCHO1,NDUFA13,CEBPA-AS1,CHST8,FFAR3,FFAR3,UPK1A,KCNK6,LGALS7B///LGALS7,IFNL2,IFNL1,TMEM91,ZNF230,CEACAM16,NECTIN2,GIPR,ZNF114,DKKL1,RCN3,MYBPC2,CLEC11A,GPR32P1///GPR32,SPACA6,ZNF761///ZNF525///ZNF845///ZNF765,ZNF331,MIR520C///MIR520B,CACNG8,CACNG6,NLRP2,EPS8L1,BRSK1,CCDC106,ZNF667-AS1,ZSCAN22,MAP2K2,TMIGD2,SEMA6B,SH2D3A,CLEC4G,ADAMTS10,YIPF2,ZNF653,RTBDN,DNASE2,MIR24-2,MIR23A,PGLYRP2,NR2F6,KIAA1683,ZNF850,PPP1R14A,LGALS7B///LGALS7,IFNL3,LOC100507646,NUMBL,CEACAM1,CEACAM20,CKM,SIX5,GNG8,DACT3,FAM83E,FUT1,TULP2,CTU1,LILRA3,LILRA4,TNNI3,PTPRH,TMEM86B,FAM71E2,SBK2,ZNF835,ZNF418,SLC27A5,RSAD2,FAM84A,C2orf70,CRIM1,CYP1B1-AS1,GALM,VRK2,OTX1,ANAPC1,CNGA3,POU3F3,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,FMNL2,GPD2,DHRS9,METAP1D,HOXD12,MTX2,HNRNPA3///HNRNPA3P1,SPATS2L,IGFBP2,WNT10A,SLC4A3,SP140,PTMA,CMPK2,TTC32,ALK///KIF5B///ALK,MYADML,EIF2AK2,LOC375196,SLC8A1,COX7A2L,SRBD1,PNPT1,VPS54,NAT8B,REG1B,CREG2,RBM43,RPRM,IFIH1,LINC01124,SESTD1,STAT1,PGAP1,TMEM237,BARD1,NPPC,HES6,TGM3,SNORD57,HSPA12B,LOC643406,CRLS1,BMP2,BTBD3,SLC24A3,LINC00028,MYH7B,MMP24,MYL9,TLDC2,LOC100287792,WFDC2,CD40,SNAI1,MIR1-1,COL9A3,SLC17A9,SIGLEC1,GPCPD1,NKX2-4,NKX2-2,NAPB,TSPY26P,NECAB3,TGM2,ADA,BMP7,ZBP1,CHRNA4,EEF1A2,HELZ2,ZBTB46,MAP3K7CL,LINC00189,KCNJ15,MX1,PSMG1///PSMG1,DNMT3L,SPATC1L,TPTEP1,USP18,RANBP1,LOC440792,ZNF74,P2RX6,VPREB1,CRYBB3,KREMEN1,RFPL1,TCN2,APOL6,APOL1,APOBEC3D,CACNA1I,FAM83F,SMDT1,OGFRP1,RIBC2,MIRLET7A3///MIRLET7BHG,USP41///USP18,SCARF2,DRICH1,TFIP11,RNF185-AS1,LARGE1,APOL3,CHADL,CENPM,WNT7B,SCO2,SLC22A14,RPS27///RPS27,CCRL2///CCRL2,DZIP3,PHLDB2,GRAMD1C,TIGIT,DTX3L,PARP14,CFAP100,EFCC1,MRPS22,C3orf80,MTHFD2,HTR3E,ECE2,RTP4,RPL35A,LMLN,SGO1,XCR1,MIR425,LAMB2,CAMKV,MIR135A1,ITIH4,CPOX,PARP9,XRN1,LAMP3,DGKG,RPL39L,PIGZ,CCRL2///CCRL2,AFAP1-AS1,SH3TC1,LAP3,PI4K2B,STIM2,ATP10D,SRD5A3,MT2A,MT2A,RUFY3,SLC4A4,HERC6,HERC5,TIGD2,CYP2U1,KIAA1109,IL15,MMAA,TMA16,FAM218A,SAP30,TLR3,FAM86EP,PSAPL1,RELL1,NAAA,HSD17B13,TIFA,TERF1,DDX60,DDX60L,AGA,LOC90768,WWC2-AS2,IRF2,CENPU,HMX1,LRRC14B,PRDM9,RXFP3,CRHBP,FAM151B,MSH3,NR2F1,GPR150,RGMB,PAM,LMNB1,IL4,SOWAHA,SPINK14,FBLL1,ARL10,SLC34A1,BTNL3,ERCC8,FAM169A,ANKRD34B,TSSK1B,LOC100132014,ZNF608,SLC25A2,ARAP3,PCDH12,ARSI,PFN3,PSMG4,TFAP2A-AS1,HFE,BTN3A2,BTN3A1,BTN3A3,BTN2A1,C2,PSMB9,RPS18P9///RPS18,HMGA1,RPL10A,CMTR1,DAAM2,PTK7,SMIM8,DSE,RNF217,STXBP5,RPS18P9,GCM2,DTNBP1,ZKSCAN4,TNXB///TNXA,TNXB///TNXA,HLA-DRB5,TAP2,TAP1,ETV7,MOCS1,CRIP3///CRIP3,TNFRSF21,RPL39P5///ZNF525///RPL39,HTR1B,SIM1,AK9,EPB41L2,CTGF,AHI1,RMND1,SERAC1,AMZ1,IL6,RPS2P32,HAUS6,TYW1,WBSCR17,CLDN4,CCDC146,CROT,STEAP1,FBXO24,MUC12,LRWD1,CAV1,ST7,CPED1,CCDC136,TMEM176A,ABCB8,NUB1,GALNT11,ACTR3B,TNRC18///TNRC18,FERD3L,HOXA10,DPY19L1,FAM183BP,NACAD,GRB10,NSUN5P2///NSUN5P1///NSUN5,TRIM74///TRIM73///TRIM50,WBSCR27,SEMA3C,HGF,SAMD9L,MIR106B,NAT16,MYL10,THAP5,DOCK4,CTTNBP2,CDC26///FKBP15,MIR183,TSGA13///COPG2,KLF14,ZC3HAV1,PARP12,KEL,ATP6V0E2-AS1,TMEM176B,KCNH2,FASTK,CRYGN,CLDN23,NPM2,FGF17,IDO1,LRRCC1,SDC2,NACAP1,WDYHV1,PTP4A3,LY6E,EXOSC4,HGH1,LOXL2,GNRH1,DUSP4,STAR,VCPIP1,TCEB1,RPL30///RPL30,SYBU,ENPP2,LYNX1,SLC39A4,MIR101-2,CD274,PDCD1LG2,RPL18A,PHF24,DNAJB5,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,CTSL,TDRD7,SMC2,FKTN,ACTL7A,TMEM268,CFAP157,MIGA2,PRDM12,BARHL1,GFI1B,FAM69B,TRAF2,UAP1L1,TOR4A,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,DDX58,APTX,SPAG8,ZNF658B///ZNF658,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,C9orf40,FRMD3,HSD17B3,ZFP37,C5,OBP2B,FAM163B,CLCN4,FAM47B,INE1,PPP1R3F,BMP15,FLJ44635,TCEAL9,ZCCHC12,SLC25A14,H2AFB1///H2AFB2///H2AFB3,ARSE,PIGA,BEND2,ACOT9,MIR221,ZNF182,HSD17B10,TEX13A,TSC22D3,SLC25A5-AS1,DCAF12L2,MAGEA1,RPS4Y2,TTTY10,C2,PSMB9,RPS18P9///RPS18,TNXB///TNXA,TAP2,TAP1,C2,PSMB9,RPS18P9///RPS18,TNXB///TNXA,TAP2,TAP1,RPL31
GSM1558775,7.091846106,7.637750522,6.043136196,7.479045736,6.624405856,6.688764067,7.679159589,7.127732305,6.469768368,7.037674345,5.854665271,4.956401441,7.25424987,6.40366404,6.459986954,6.340607966,11.90115596,6.180512056,6.779732925,7.867939677,6.479204003,5.536359326,7.924883763,6.569590879,6.024247535,7.772954185,8.698259466,7.81849391,7.084920619,5.491579854,5.74771306,7.637917709,8.434425364,9.091213526,6.106486091,6.03175204,8.698026197,5.688801882,6.862957278,6.360246411,5.524658592,11.71537515,8.340436246,10.91011507,8.204993739,7.332260815,4.469523045,6.722393951,7.17603112,6.537609181,5.280346547,7.775508362,6.370049923,7.12578344,5.255903786,6.735556896,7.987270744,7.301254461,7.712231645,6.757140288,6.282341367,8.97615367,6.897736556,7.794072167,5.368053095,6.711416093,10.61069501,7.30461321,7.611729446,8.32356872,5.655820712,7.458593096,11.34438665,11.03373974,10.3850908,6.326162794,9.50697193,11.22120658,6.017668167,9.055043481,7.119040587,6.470524924,5.672012258,9.015186065,6.72048634,6.006654451,6.604983059,5.581638378,11.42974828,8.003691399,6.255548706,5.725772968,6.483658517,6.087297687,6.397318457,7.503738709,7.741179776,7.996284781,7.135223876,6.468110139,5.258245357,10.47898188,8.55843763,9.326291114,8.910727594,6.511786616,6.506147402,7.364564892,6.622556992,5.792588876,4.762310422,6.769084125,6.518012044,7.468322241,7.953441228,9.640015024,7.086429884,6.905701516,4.470873284,7.789383468,8.408952025,6.385469749,7.116426242,6.598816031,6.303499217,10.24491145,5.118872733,6.864991594,9.454221019,6.761851249,8.335988484,8.172528477,5.984239092,8.873947022,4.896360551,9.236408001,6.186813241,6.261268779,7.196797081,7.190875489,5.091821863,7.129742762,7.005961264,6.227436536,6.645537929,6.909623131,5.061108779,8.310197098,7.537828124,6.713089525,6.360069898,6.408875264,4.85736919,8.345521347,5.882601374,9.779437755,7.387280396,8.221944941,7.726724381,5.72779461,6.109725168,7.086506911,7.801764247,7.624150391,6.422557706,6.092842519,5.993145686,5.252201591,6.686238958,8.43722165,5.895391105,6.715746753,5.464734764,6.185672322,10.95965654,6.323591692,6.388386352,6.755439798,6.277873849,5.559037366,6.049436701,5.458936761,7.272845413,9.787460975,9.674761731,8.143304246,9.29019534,6.163939079,6.468709617,6.69438455,6.430406775,5.939919716,6.666627839,11.33745957,9.202332367,5.390536119,5.757161072,4.948419055,6.481070061,5.86372372,7.538130465,6.547057328,6.46828359,5.971764479,5.876678639,6.286393717,6.922927689,9.56764094,7.288422862,4.534240589,5.131807859,6.784993849,8.587023293,4.972179077,8.773882491,6.549068441,4.726565212,7.469912748,6.000418611,6.347883733,8.221847438,7.617767659,5.024558125,6.673797857,9.413886838,7.631093772,4.782224473,8.327566964,6.660372343,5.635988658,7.195112954,7.576047785,5.170176396,4.638759419,6.169550166,7.305922291,6.706795196,7.769554902,6.078117428,6.64170521,7.087298206,6.794916181,3.678291154,2.976581266,5.55433499,3.212896058,6.805382187,7.968833926,9.507737989,9.333815525,5.018314397,5.024477208,6.722497898,7.90585236,12.22420509,5.554348253,6.698009645,6.378757053,6.001970876,7.839310774,5.550776195,7.241800756,9.195435722,4.961287936,8.754183051,8.121880643,5.706473384,6.517479078,7.565598646,8.186364875,7.669095849,7.524547833,13.65166742,13.65166742,7.674697517,6.874235746,7.295728527,8.664830695,5.654081618,6.555740481,7.554799774,6.948406572,5.986151015,5.776668366,6.781512261,6.821389524,7.052580398,7.219608578,7.698509573,7.297817581,5.954708858,7.323565554,7.557786366,5.596342935,6.31810787,6.824390036,7.526791013,6.991309984,5.300392441,6.508512624,7.204057684,6.325566203,7.322615651,5.988222732,7.75544907,7.76011334,6.744960145,7.056338857,7.603057808,6.612247431,10.15430016,6.725821751,7.804281702,7.600187953,10.23217513,7.740591547,9.174978422,7.129565403,6.25874179,7.331475215,7.016786961,9.130566335,9.630187503,7.026981441,6.591845387,6.811556893,7.626005276,6.359486561,8.240675152,5.208953212,7.155821618,8.073788892,8.073788892,6.465933394,6.609565771,6.197286855,7.795871818,6.64625376,9.322838928,6.669582496,6.494334241,5.454112263,8.247913926,4.917742524,8.614750861,9.586074954,6.59411185,6.366879688,8.065161841,6.748970888,6.602743581,8.073788892,4.493517957,6.35855966,7.928687315,11.14466667,6.3190315,9.948294012,7.662512173,6.305191559,7.717755532,7.768294286,7.447464982,6.795458169,5.400745868,8.921364708,7.028428076,6.41015418,7.325487999,6.051529533,8.364137422,7.190022778,5.811360567,6.971395622,6.380151705,6.274176648,5.403125816,8.39252014,7.070862593,6.550588814,6.805907454,10.09898311,7.003704624,6.428641733,7.328046609,7.445362006,4.642933157,5.7380192,7.138752456,5.252634023,6.557936696,3.328683056,7.018763807,10.35358489,6.376830531,2.854370222,7.972212153,7.443890462,5.29645419,6.108929155,6.345703757,6.756906103,6.540154326,6.877719547,8.581851271,7.253014535,6.387131808,6.907066451,7.830055871,7.489534245,7.540782704,7.572283048,6.002090272,7.901815376,7.51546836,7.447453385,5.978373221,7.891018205,7.311019426,6.336666957,6.947740091,6.945558858,8.296700592,6.473326029,7.798972983,9.477121637,5.609486984,5.886832422,7.260949748,6.903256149,7.391303098,7.139343856,6.544119733,5.580552761,7.58859993,10.45448445,6.827263548,5.99359886,5.72993082,7.113365381,7.553726968,6.867525801,7.295809317,5.705541635,6.361009901,8.076294531,6.326092669,6.378867082,6.81825426,5.221714521,7.913222895,7.981036932,8.093029343,6.431238338,6.103183708,7.720948073,8.525471328,5.877043028,7.619504199,8.554266595,6.004586365,5.412415938,5.689774358,8.505358537,6.705570343,6.96571096,7.583699889,6.930569381,8.483540096,6.746661899,8.277523558,5.45895287,5.850534256,7.38645072,9.104548034,6.434748804,8.598700481,7.82936209,8.759800154,6.653165592,6.473642255,8.0228591,4.785052064,6.839851296,6.802669776,5.916080962,7.787675928,5.943478729,7.796025918,11.4084969,6.114737591,5.177927864,6.975835796,8.106715481,7.220366486,7.136818181,11.95603973,6.875785245,6.458747133,7.390790864,5.919415778,6.666368457,6.480754809,6.379681438,6.209756067,6.047539848,9.235040629,6.197415173,5.888181235,6.323320492,6.793373096,5.584611443,3.317053339,8.042748471,7.216524565,6.76892465,9.919152487,8.671674692,5.599762927,6.900835657,7.311043231,7.365496272,7.153391099,8.536424213,4.922639142,8.912621541,6.364562125,7.213413348,7.726916388,6.755916136,7.645645795,6.574640815,11.17404882,8.851487277,7.660271846,6.011746356,7.070850302,6.163226277,6.926293126,6.853386038,6.385560401,6.901299688,5.955663941,4.620445331,7.087616694,8.75545218,4.341642206,7.4899673,9.684425359,8.24559821,8.873569392,6.642770275,6.190862887,8.83756535,6.348593727,5.002295033,5.907378951,6.718918395,7.174152793,5.264646263,8.700679528,5.695113527,6.588111176,7.634003145,7.279007361,6.765170247,5.935635789,7.960337363,6.495152969,11.89108476,6.429916674,6.491328757,5.522153753,8.028998679,7.573400286,9.411787229,9.55591956,5.233760814,7.774473504,6.661705417,4.993929397,7.497265901,5.452144841,6.852510458,7.557680204,11.79897064,6.982084232,5.49409776,6.511094431,6.339672885,6.706506177,5.719390678,4.364809736,6.999534542,6.798638352,9.516317684,9.81389453,6.906345224,7.338709085,5.449131234,6.275818889,6.474363884,5.709311723,7.167081314,8.672276415,6.936164739,8.281832551,8.066754831,7.605508366,11.47524263,11.21440599,7.276777607,6.549582535,7.37705249,8.229811323,5.660507007,6.419913266,9.602135213,5.768407452,6.893349733,6.076556809,6.294899998,8.180300625,6.31179652,7.680052494,6.09551503,9.512349662,10.09215724,5.980203976,7.260507272,7.631548226,7.805299417,10.02091417,8.104108642,6.402569304,5.546086817,11.36818575,6.249687971,7.072865572,6.305002207,4.540045309,7.169164207,6.126669554,6.850550016,8.187773114,6.910886387,7.799243655,6.428688114,7.65875009,7.677858881,4.86390168,7.611935423,2.886324242,6.658211704,6.652540502,6.832848908,5.512988691,5.685368107,5.705814357,5.56767861,6.131289603,5.880538385,6.29531648,6.019577743,8.329386386,6.219775005,6.400904258,7.235379357,7.216583907,5.516191236,5.840512874,9.549120626,10.58110624,9.516864846,8.830373102,5.930237222,10.44769474,10.4082441,8.284577141,9.847191872,8.110306885,6.491845924,6.607625618,6.993459936,8.282315846,6.426848543,9.168114321,9.249950091,5.382708021,7.139443562,6.993872455,6.433734645,6.826246911,11.02749502,8.974355141,11.08516753,7.628501586,5.885331416,7.448504331,6.307932311,10.91726687,6.371016729,5.324102055,5.194931832,6.473455983,6.514522058,5.719967533,5.370326528,7.21089391,6.886411433,5.052726688,8.376473521,6.591778188,6.237399618,5.106646717,5.767828742,8.584095206,6.79002198,4.027224709,6.165854304,4.850205786,8.060927732,5.382875128,6.309319147,6.928721468,5.451619055,10.637419,6.675434943,10.0426296,7.797704459,6.576415241,7.598314763,6.54721368,6.247686675,7.812984072,5.752374977,6.997625524,7.159413523,8.239838692,6.817140462,7.128581257,6.87126106,6.962153197,11.10283925,6.681969367,5.492199223,5.129323603,8.398587461,7.934226818,5.552017575,6.725764953,4.548839247,6.300182592,7.043407641,9.922612473,9.431203067,6.255026728,6.966134216,9.365038373,6.708733635,8.109787845,7.382852055,7.3380904,6.406540076,6.795433326,6.82792011,6.397700051,6.970541697,6.796475133,5.460191736,9.395510687,8.987865985,7.644123024,7.23403295,6.76592611,6.245534481,5.285396671,5.900302949,9.485036866,6.724260456,11.73171034,6.166067189,6.111281618,6.939109629,7.968329775,2.658508262,8.154886665,6.556327652,10.08870525,6.674903273,7.099250135,8.425972831,6.133688613,7.830960398,6.500367243,6.220328878,4.93461326,7.868550028,5.808038102,6.870067789,6.858499326,6.995038873,8.428028883,7.503036812,6.92659781,7.327747378,7.407621294,8.439783433,9.892783352,6.357376941,5.938665834,6.235135217,8.31650024,8.478977757,7.45215678,7.278241642,5.632624392,5.357641346,5.972751551,7.061836315,6.65190373,6.267365356,5.315568803,6.088625458,7.04168841,5.306193001,7.087351787,4.448494405,4.617384974,6.588477869,5.581125626,5.819647864,7.123125313,7.468091895,8.636011723,5.902548512,7.233007881,7.920895771,5.355909647,10.31833239,6.899801418,6.799336434,5.252149147,5.372793929,5.851645615,6.120294688,10.44769474,10.4082441,6.726999294,8.924467103,11.08516753,6.120294688,10.44769474,10.4082441,6.726999294,9.15342878,11.08516753,11.22700345
