ID_REF,adj.P.Val,P.Value,Gene.symbol,GSM1558775,GSM1558776,GSM1558777,GSM1558778,GSM1558779,GSM1558780,GSM1558781,GSM1558782,GSM1558783,GSM1558784,GSM1558785,GSM1558786,GSM1558787,GSM1558788,GSM1558789,GSM1558790,GSM1558791,GSM1558792,GSM1558793,GSM1558794,GSM1558795,GSM1558796,GSM1558797,GSM1558798,GSM1558799,GSM1558800,GSM1558801,GSM1558802,GSM1558803,GSM1558804,GSM1558805,GSM1558806,GSM1558807,GSM1558808,GSM1558809,GSM1558810,GSM1558811,GSM1558812,GSM1558813,GSM1558814,GSM1558815,GSM1558816,GSM1558817,GSM1558818,GSM1558819,GSM1558820,GSM1558821,GSM1558822,GSM1558823,GSM1558824,GSM1558825,GSM1558826,GSM1558827,GSM1558828,GSM1558829,GSM1558830,GSM1558831,GSM1558832,GSM1558833,GSM1558834,GSM1558835,GSM1558836,GSM1558837,GSM1558838,GSM1558839,GSM1558840,GSM1558841,GSM1558842,GSM1558843,GSM1558844,GSM1558845,GSM1558846,GSM1558847,GSM1558848,GSM1558849,GSM1558850,GSM1558851,GSM1558852,GSM1558853,GSM1558854,GSM1558855,GSM1558856,GSM1558857,GSM1558858,GSM1558859,GSM1558860,GSM1558861,GSM1558862,GSM1558863,GSM1558864,GSM1558865,GSM1558866,GSM1558867,GSM1558868,GSM1558869,GSM1558870
7896817,1.0,0.0670776,ISG15,7.091846106,7.308145507,7.668281319,7.127257079,7.146063352,7.15334742,7.009100987,7.020500381,6.905392988,6.757785368,6.869034482,6.811613067,6.801041471,6.896116414,7.534608787,6.960613944,7.183355535,6.992552211,7.580568617,8.02374626,6.985132966,6.878107113,7.081183805,7.039073857,6.869245246,7.963313233,7.004677779,7.069069926,7.673774825,7.49276114,6.933216272,6.870850016,6.874305477,6.608266423,7.113370561,7.109790749,7.227466323,6.830110854,7.045998449,6.981789967,6.848320367,6.688321231,6.77026471,6.776144117,6.978391319,6.789124793,7.049093985,6.942332837,6.889329412,7.024277876,7.448748552,7.182203162,7.032653342,7.171229897,7.097622889,7.013047327,7.161842346,6.952419744,7.176174211,6.845923741,6.911275814,6.703584514,6.8565193,6.591603887,6.853678541,6.990796623,6.823843577,6.72668873,7.367683616,7.120948021,7.183825321,6.93854639,7.014280308,6.929131539,6.987057333,7.260043821,7.008121626,6.956694775,6.798717763,6.691686277,6.946421254,7.015447464,6.977228969,6.798256595,6.940334847,6.970993489,6.953398795,7.003402693,7.080195673,6.660514575,6.669526298,7.095945059,7.020809226,6.902580285,6.958557187,7.073306719
7897006,1.0,0.0280802,MMP23A///MMP23B,7.637750522,7.683625594,7.711817303,7.607099927,7.601258126,7.645044333,7.422128471,7.321372582,7.4444404,7.771708859,7.54267685,7.466229422,7.328634199,7.415692185,7.559331833,7.491112409,7.646992071,7.570814084,7.401202136,7.508734981,7.576970401,7.412224124,7.628101958,7.408495126,7.563320101,7.453370105,7.668273701,7.567567408,7.214212623,7.483071148,7.276947418,7.284129153,7.301368876,7.255958457,7.478632273,7.236306753,7.317007623,7.195429133,7.261878621,7.495312001,7.545985982,7.276452486,7.141905661,7.103492936,7.323490203,7.1923013,7.465773332,7.320875206,7.455774782,7.707334973,7.676842637,7.80548619,7.699855482,7.67104027,7.621764555,7.774086213,7.705081472,7.662758277,7.878855464,7.529146666,7.428515615,7.336180338,7.537188223,7.252571409,7.517108815,7.659430731,7.373149768,7.400929934,7.609508572,7.644938714,7.71752173,7.417027835,7.306360738,7.509935072,7.505329467,7.444401516,7.376329469,7.52132506,7.501531602,7.449718974,7.559625471,7.491014025,7.590784364,7.500402646,7.463486517,7.512916428,7.228365972,7.516897406,7.388008953,7.159920845,7.477121119,7.763118681,7.528989225,7.140708766,7.42371936,7.45876397
7897026,1.0,0.010846,CALML6,6.043136196,6.293525945,6.033660419,5.831126396,6.042182857,6.297265328,6.039491464,6.250247516,6.114459264,6.142166922,5.909320024,5.991743431,5.701137661,5.85766699,5.83932395,5.903115002,5.527355409,5.750335444,5.766653617,6.16796796,5.736320653,5.640443548,6.001328522,5.893114023,5.859831596,6.229828779,5.973203705,6.155849074,5.606387203,5.829793338,5.892749736,5.735910225,5.711109882,5.800624528,6.145270275,5.624683722,5.544183824,5.645491684,5.724658722,5.803380494,5.820747597,5.583776677,5.582674042,5.751966485,5.793329702,5.730575575,5.938647875,5.875921211,6.013571787,6.343465995,6.425474301,6.414536366,6.125814635,6.12208362,6.089140256,6.380772561,6.185228289,6.254756189,6.015994844,5.964753802,5.924575933,6.007917281,6.109250208,5.759176726,6.192656029,6.244329101,5.697009061,5.840912651,5.600541167,6.001197591,6.139601695,5.646328403,5.836176319,5.66913173,5.836718474,5.581436572,5.954943186,6.614190841,5.585424968,6.188346889,6.051808929,6.020706107,6.033194101,6.028010417,5.91721738,6.020093126,6.029677513,5.690693585,5.764399364,5.49612287,5.768845656,6.104919996,6.079438572,6.028315938,5.931439188,6.164926173
7897089,1.0,0.0030702,PLCH2,7.479045736,7.635103403,7.488985768,7.543146116,7.604645697,7.509954218,7.274421527,7.579855388,7.329332741,7.589821716,7.412584929,7.474731088,7.289086683,7.581783029,7.39579637,7.35814628,7.525568743,7.571166555,7.260682663,7.522956403,7.455497895,7.25352582,7.845963402,7.292941977,7.468145986,7.445151857,7.664438923,7.654336411,7.174294637,7.45396378,7.49616573,7.479464729,7.405177476,7.479714277,7.29921218,7.280333402,7.376264687,7.39900297,7.246974244,7.618161307,7.472248221,7.345173832,7.276832297,7.280454598,7.363554738,7.342139693,7.48002421,7.411662882,7.536361198,7.691546508,7.596215838,7.722002288,7.749857134,7.807626646,7.554549406,7.699063933,7.679132951,7.545980691,7.702366125,7.466736812,7.411516155,7.460362306,7.396989235,7.340168682,7.44646785,7.80837702,7.371594208,7.382611938,7.633505768,7.648331627,7.502085618,7.407176943,7.502887738,7.602571495,7.713356138,7.436639459,7.469006386,7.687660914,7.472097098,7.327702661,7.344512743,7.476558261,7.519982041,7.613784966,7.219459657,7.582384064,7.457651817,7.790591241,7.671172468,7.389545627,7.533375441,7.699049069,7.354821664,7.265528119,7.541402587,7.397330934
7897154,1.0,0.050376,ARHGEF16,6.624405856,6.921032002,6.776973781,6.862449101,6.81114058,6.771916471,6.627049602,6.470417456,6.630299813,6.642603379,6.602136022,6.64758631,6.32370246,6.587978971,6.534043795,6.657149026,6.494723655,6.729712331,6.297977643,6.647911247,6.638945053,6.535926823,6.883057491,6.682742213,6.65675334,6.646527244,6.571909733,6.541660568,6.423730855,6.536510887,6.445163465,6.4485358,6.358245359,6.412396962,6.778720155,6.325355463,6.384634324,6.459812512,6.303762691,6.780863536,6.621562522,6.218256953,6.244953181,6.28767939,6.361730503,6.218652336,6.621682502,6.706691946,6.553341667,6.777552566,6.73984409,6.9321199,6.836305206,6.721553167,6.57856996,6.838653464,6.805945891,6.77223242,6.846199971,6.615277759,6.632295483,6.689780718,6.639544654,6.504632441,6.800224901,6.683053091,6.409370444,6.548158357,6.657801293,6.621895869,6.694578908,6.638349249,6.464008228,6.376603518,6.652364139,6.358746694,6.432801698,6.830154337,6.389320402,6.630072067,6.554295851,6.527349896,6.638485048,6.710098337,6.607745604,6.711963526,6.397672678,6.531235282,6.68946878,6.370109111,6.470628125,6.670227664,6.730054283,6.393004772,6.652617056,6.734806065
7897280,1.0,0.0538779,HES3,6.688764067,6.341114919,6.5145694,6.282485562,6.714806004,6.065771993,6.127373502,6.416549778,6.470123767,6.38349618,6.066967889,6.220402625,5.994668054,6.304850071,6.410159835,6.443722396,6.448340221,5.96562525,5.924211442,6.349323526,6.398053249,6.407547638,6.690863826,6.484300742,6.253689589,6.699622857,6.513809395,6.735084161,5.996113721,6.498120902,6.368287449,6.242670442,6.121871858,6.459833855,6.32509548,6.429755454,6.191503942,6.159922799,6.174849383,6.335301626,6.364059924,6.285302768,5.947074938,6.248406123,6.345779056,6.090502421,6.342374167,6.428275569,6.391222701,6.332768471,6.46597812,6.484241096,6.660608744,6.439398227,6.492516395,6.873961703,6.666860983,6.355929354,6.677302077,6.388375744,6.397258146,6.219281179,6.469592159,6.220489958,6.306451072,6.697430996,6.392709679,6.098116063,6.256271389,6.701040446,6.556494227,6.168295199,5.914023922,6.006094369,6.32705992,6.437266895,6.501541884,6.470602904,6.45192246,6.43558491,6.496560751,6.421178824,6.570241946,6.707052364,6.368384109,6.335341754,6.155475441,6.314353899,6.474343021,6.173400812,6.233088837,6.362610866,6.237539188,6.421076331,6.296793875,6.710383749
7897728,1.0,0.0330429,FBXO6,7.679159589,7.144513497,7.430072071,7.036357025,7.315101373,7.031324999,7.790304664,7.024992883,7.381103213,6.692998234,7.378189919,6.74174455,7.334569766,6.84826414,7.542085003,6.946239952,7.317282598,6.800501194,8.01609497,7.696448325,7.486039204,7.225191799,6.947673282,7.442163939,7.128581911,8.19672641,7.131045609,7.393830451,8.23969838,7.671908942,7.418611033,7.267378379,7.274354832,7.192451454,7.197503368,7.992081314,7.501571571,7.471252719,7.669201504,7.218958301,7.300095815,7.232089555,7.21296578,7.200109656,7.722067518,7.407728733,7.5119611,7.434413379,7.346306763,7.044972443,7.312828281,7.087225127,7.290812357,6.9112178,7.129208769,7.127893729,7.158992316,6.990241549,7.196731508,7.254229167,7.116130304,7.258942417,7.296323583,7.258062305,6.993698207,7.106422798,7.269464272,6.98865237,7.466144977,7.518020143,7.647357475,7.0805035,7.3396495,7.021996901,6.918769115,7.595502779,7.532016944,6.946063317,7.359901754,7.262693186,7.331691947,7.231395817,7.390281056,7.207654575,7.857214311,7.286954501,7.679349955,6.893054219,6.99955072,7.15271741,7.302916949,7.190331338,7.240782471,7.144536213,7.266010748,7.248187834
7897737,1.0,0.0298328,DRAXIN,7.127732305,7.426333457,7.181765141,7.273020703,7.267435248,7.431501604,7.120340218,7.009372941,7.064589331,6.994593398,7.412003456,7.079080426,6.796358073,6.781417341,7.209612968,7.108818973,7.287471471,7.16471254,6.889302811,6.767306332,6.913281275,6.84414607,7.259049943,6.969822477,7.184791957,7.116994078,7.070870468,7.113695008,6.897556045,7.141163326,7.106506245,6.864363735,6.807819185,7.087024879,7.261099938,6.676560409,7.08973436,6.734968809,6.929310414,7.123857683,7.081973595,6.78246167,6.868760852,6.686484511,6.842826107,6.831174533,7.056602692,7.157993121,7.122569603,7.466045287,6.946110137,7.478058795,7.218927241,7.133365868,7.104820316,7.051575157,7.378890166,7.212767982,7.402394468,7.079047743,6.932764797,6.883420535,7.027458349,7.123231507,7.083901881,7.32537997,6.932995485,6.98046877,7.246845712,7.378051905,7.085943931,7.150396412,7.338971994,6.987559513,7.142647026,7.432312431,7.077723584,7.462506304,6.967100856,6.788260689,6.966664051,7.014559083,7.192283311,6.905967739,7.240250887,7.088195824,6.839877509,7.019357399,7.359412841,6.821860613,6.824325525,7.395795554,7.170147992,6.971521164,7.052538939,7.317872504
7898357,1.0,0.0222467,LOC102724562///MST1L///MST1P2///MST1,6.469768368,6.4601894,6.605393306,6.451851738,6.673200753,6.457268062,6.363098391,6.433307006,6.365687692,6.675442405,6.316304721,6.490128511,6.37429445,6.268243586,6.481407726,6.471644651,6.450408111,6.341106472,6.362594341,6.304152931,6.303314814,6.228236615,6.549578272,6.349065222,6.445190594,6.290205248,6.366329385,6.53622408,6.18048893,6.452696473,6.472004771,6.09377515,6.280410243,6.067111996,6.651394979,6.249542924,6.489671488,6.271574531,6.373557821,6.33565007,6.590415347,6.427742291,6.315506035,6.187576743,6.468584125,6.231069734,6.416362685,6.561779376,6.443050154,6.647368306,6.646695301,6.804373555,6.636142275,6.50497942,6.467056083,6.568508154,6.661842998,6.59091808,6.874791224,6.139456807,6.358404694,6.340556569,6.491580235,6.187127246,6.515243197,6.75343023,6.451058456,6.272311779,6.595595149,6.813577468,6.432943302,6.305988402,6.620087961,6.216505757,6.309776315,6.396517322,6.493115783,6.442217964,6.372981106,6.323047995,6.348863486,6.59120623,6.56805207,6.446859608,6.360532529,6.409524937,6.433566732,6.177351649,6.723922491,6.096308464,6.499035031,6.6968166,6.374820531,6.337211677,6.454266475,6.568832738
7898594,1.0,0.0182997,HTR6,7.037674345,7.156682656,7.195859935,7.029357435,6.999095023,7.025302494,6.879469439,6.983358889,6.982950004,7.068531714,6.857506388,7.212158407,6.447427059,6.97127126,6.991293296,7.013512651,6.95337351,6.790453296,6.63661733,6.993779178,6.648671096,6.8147169,7.167797925,6.847444151,6.832151123,6.912989102,6.792141177,6.965890749,6.871755149,7.115587022,6.891136031,6.681202895,6.567342796,6.448811921,6.836594573,6.601854489,6.6268705,6.713645836,6.580205497,6.51751091,6.97217817,6.88170726,6.718603409,6.609024454,6.778620102,6.591524523,6.997605182,6.927713862,6.682194088,7.257264679,7.268998923,7.37287478,7.289724186,7.101826146,7.012645228,7.007054011,7.266398198,7.061626884,7.181804118,6.92962442,6.905466395,6.868101015,6.730849344,6.878550199,7.145552219,7.203083452,6.724318217,6.701773471,6.954171557,7.182252935,6.885823478,6.764039087,6.512339882,6.874793651,6.851583531,6.581566359,7.010250342,7.019418282,6.822898689,6.782667164,7.072015304,6.988694475,7.100712057,7.232883688,6.889947879,6.83489861,6.724199774,6.916506938,7.021963208,6.604550153,6.884301047,7.13200142,7.04495743,6.587197825,6.977796495,7.131281785
7899101,1.0,0.0485075,CNKSR1,5.854665271,6.088364384,6.076616081,6.00275926,6.093478219,6.1202666,5.735991311,5.751761631,5.888259539,5.966516457,5.899951312,6.096112257,5.808482574,5.91801347,5.993337664,6.188967987,6.045412501,5.96827322,5.950230882,6.088012325,5.972548484,5.730243822,6.208849946,5.753202698,6.072848975,5.912144533,6.06969849,6.049577002,5.720255395,5.847038963,5.756060148,5.930334883,6.162367213,5.839560761,6.08119789,5.637459301,5.664138399,5.54056562,5.738395606,5.947419353,6.009668464,5.757983758,5.739740207,5.852554796,5.938439001,5.63013528,6.093287016,5.886982715,5.87004353,6.136589812,6.268841651,6.176319492,6.078983872,6.109027837,6.194954157,6.073120995,6.191564667,6.130601305,6.28566198,6.064436371,5.813853687,5.82856515,5.836831949,5.548123207,5.932432017,6.303975986,5.758379313,5.83795087,6.079892968,6.136329252,6.18832657,5.970075819,5.832780991,5.997657587,5.747031971,5.837816073,6.080814383,6.10915796,5.771346682,5.810325632,6.049267539,5.961086897,5.969471564,5.892209706,5.921085667,5.937312952,5.77677843,5.973250297,6.03979671,5.695613504,6.030826903,6.256731793,6.074383982,5.772521015,5.925644553,6.192043855
7899124,1.0,0.0668005,CATSPER4,4.956401441,5.722801912,5.078636537,5.508556965,5.088495449,5.069986013,4.960121758,5.189044208,4.996888876,4.992261528,5.324924229,5.018899231,4.619709503,4.828370695,5.173070715,4.97509754,5.132214684,5.096215433,5.052776313,5.102230458,4.57541203,5.159671515,5.105277135,5.226497465,5.042978606,4.943015862,4.943946075,5.148178044,4.808631888,5.266272476,5.366675109,5.037815917,4.750641743,5.153364821,5.509947317,4.81588729,4.904184585,4.734120457,4.761838085,5.056263205,5.107395451,4.785648971,4.652996441,4.793403439,5.052353546,4.987572733,5.006930196,5.094415315,5.026232787,5.515370393,5.197288494,5.437875747,5.17328413,5.015637328,5.30748264,5.138011411,5.484031119,5.048328816,5.390725414,4.903598516,4.950125871,5.0674355,4.956449427,5.007378524,5.225721924,5.210984571,4.932074982,5.117726392,5.080616392,5.247164197,5.089800133,4.889557704,5.25391227,5.230700502,5.043942661,4.870967387,5.030351509,5.317665192,4.836180231,4.98579137,5.097135872,4.967583396,5.409893916,5.237852827,4.911914547,5.188893292,4.84831702,5.085445374,5.296811321,4.9292011,4.96977369,5.33558914,5.028427286,4.797709092,4.987703391,5.396337964
7899528,1.0,0.0401133,OPRD1,7.25424987,7.743794425,7.399431392,7.545634083,7.369147878,7.484996283,7.300386329,7.316613114,7.169843554,7.56052267,7.067426268,7.300035197,6.791960258,7.128074934,7.198752651,7.221218169,7.304657927,7.332977026,7.051987852,7.452681034,7.106978372,7.120691729,7.690438735,7.070689459,7.239032122,7.21629731,7.544860316,7.435015245,6.844486346,7.165359825,6.89624718,6.973261238,6.852972552,7.068002655,6.892868164,6.900075032,6.968827177,6.990629154,7.078569268,7.263504375,7.002718155,6.843675454,6.89636316,6.800449205,6.809022522,6.811081934,7.246848503,7.226237313,7.047770401,7.836593224,7.502738628,7.803233618,7.601559148,7.752766211,7.271253621,7.517204049,7.446986476,7.34660739,7.64816846,7.216454765,7.127025536,7.140889355,7.206574029,7.06346709,7.448722615,7.592829566,6.996714502,7.077155299,7.304803796,7.382159774,7.148015326,7.256021204,7.169299285,7.203833325,7.226188263,6.937421625,7.028610689,7.42145333,6.952312341,7.08454799,7.178888817,7.331165358,7.261896706,7.400520646,6.90898755,7.323224305,6.971398246,6.95780158,7.579030622,6.963778436,7.328117607,7.532054602,7.165627231,6.822940866,7.273146551,7.200710531
7899627,1.0,0.0655447,TINAGL1,6.40366404,7.090571734,6.537692247,6.610913728,6.578990785,6.655505897,6.459515005,6.591664627,6.266558326,6.804512398,6.625096346,6.535377482,5.92218602,6.468955288,6.395280063,6.578482541,6.589334168,6.746927143,6.509263861,6.413937438,6.411168007,6.374435524,6.883411475,6.148864539,6.651864869,6.505623029,6.634782208,6.500484765,6.101608183,6.344639771,6.178667176,6.324176653,6.200089568,6.260605135,6.685882017,6.121845656,6.287914081,6.081553073,6.316465664,6.534066927,6.289189208,6.174075424,6.017625122,6.087868909,6.115008002,6.132895539,6.589538152,6.239189236,6.601228096,6.931891042,6.922303016,6.853673775,6.600245879,6.667008909,6.630119725,6.769863371,6.598104817,6.815373986,6.845712437,6.346998143,6.367863248,6.281599697,6.55822427,6.363122089,6.628363024,6.850916677,6.209116583,6.220454228,6.583462868,6.644963108,6.552104458,6.368370802,6.482371909,6.539905021,6.3023898,6.214561431,6.216999319,6.984535756,6.274657354,6.488584666,6.554904501,6.459111322,6.609852258,6.460985283,6.26430511,6.439280892,6.106180184,6.241950343,6.946955897,6.172005947,6.118325866,6.709892926,6.549214055,6.214671708,6.298214757,6.544460703
7899719,1.0,0.067679,CCDC28B,6.459986954,6.35082014,6.352345266,6.429177847,6.494663186,6.445630088,6.202100611,6.42115311,6.413682583,6.168358241,6.143505249,6.48893682,6.238901389,6.294451408,6.187900533,6.170908212,6.118083483,6.13558291,6.13981158,6.196082804,6.393223412,6.210985094,6.300552838,6.381465538,6.399237848,6.333349889,6.352471898,6.27891771,6.452266176,6.273548521,6.323965268,6.196581206,5.865926018,6.199698657,6.048634143,6.02278085,5.99998886,6.174828046,6.080742942,6.267351929,6.351440169,6.067552749,6.018796481,6.163867834,6.283292922,5.984336921,6.289193393,6.274607395,6.301080534,6.589856429,6.608819637,6.489737801,6.247619186,6.427248644,6.308373187,6.227870402,6.566071595,6.514201028,6.439606085,6.249712406,6.311859133,6.338052196,6.275365205,6.129618097,6.337875215,6.307799776,6.157180533,6.118014656,6.121620566,6.474738591,6.347387278,6.181040125,6.190364944,5.98445317,6.398753295,6.337238044,6.182751483,6.376040874,6.446696071,6.370354212,6.234877345,6.241373509,6.475921079,6.46366688,6.249052603,6.294244999,6.381140995,6.335287435,6.151697576,6.121060489,6.132462441,6.257977043,6.211182278,6.154480801,6.218916226,6.274480945
7899841,1.0,0.0252372,HPCA,6.340607966,6.562170681,6.316205693,6.345212609,6.476038273,6.268047212,6.427977539,6.242537514,6.268395271,6.355955332,6.29680237,6.259170651,5.909281315,6.297061082,6.392616613,6.277799466,6.706904262,6.194147155,6.055270516,6.296692913,6.14239334,6.304333605,6.483808573,6.207956687,6.227249097,6.355707709,6.457653253,6.360323557,6.061064131,6.197868414,6.299998534,6.181563966,6.319278862,6.235017092,6.310507182,6.288654877,6.243416554,6.076102329,6.045382847,6.176333191,6.414422241,6.050548035,6.00061093,5.855795651,6.224961451,6.005956503,6.240311005,6.15103728,6.257072654,6.554024565,6.363612182,6.477296401,6.399817108,6.497460425,6.31583846,6.385727831,6.673747749,6.388075175,6.373639221,6.135903016,6.525139658,6.127607791,6.391310354,6.290715867,6.549801523,6.352599327,6.379906517,6.12929024,6.365251585,6.717612577,6.482226426,6.307983309,6.305750972,6.290494655,6.086294766,6.376510851,6.459237843,6.454075001,6.238048506,6.235919455,6.266344182,6.535362563,6.553591806,6.299870277,6.244002491,6.350307933,6.025502511,6.047764143,6.144233463,5.794335385,6.147464391,6.466150914,6.363889674,6.032995035,6.386926091,6.572625702
7900157,1.0,0.0399803,RPS27///RPS27,11.90115596,11.67640424,11.71131223,11.75327154,12.09047792,11.93144946,11.52503245,12.09230554,12.14298573,12.05093265,11.70222391,11.80570763,12.13692434,12.24146757,11.78117655,11.7505829,11.6396534,11.41056704,11.78371177,11.88478082,12.12141602,12.19280476,11.55639939,12.22274786,11.86053249,12.05955653,11.95204712,12.12845101,12.12905083,11.99550573,11.98496632,12.09563328,11.94182655,12.18186146,11.40032958,12.04714318,11.87355902,11.95592075,11.93861617,11.62783387,12.19166181,12.15082605,11.82432345,12.41866276,11.92518565,12.17490416,12.05283328,12.34069858,11.90596271,11.61275717,11.86202244,12.01675111,11.81551161,12.01905026,11.81930903,12.07482732,11.66367973,12.20086316,12.0268395,12.16461747,11.91887734,12.3413147,12.06202953,12.11686068,12.18258572,12.11659,12.14610368,11.94754275,11.92728362,12.21961348,11.93423272,12.15409334,12.02487084,11.8219672,12.25344566,12.23980433,12.41375769,11.54676802,12.32240472,12.26259407,11.42129136,12.06559593,11.84522579,12.17017724,11.83787796,12.04963071,12.34411336,11.80413926,11.66617719,12.2957927,12.15199492,12.25336276,12.07208769,12.37264231,12.30194294,12.3427884
7900555,1.0,0.0675131,CCDC30,6.180512056,6.114123708,5.537639758,6.080658827,5.919588625,5.612182052,6.024087901,5.683863883,6.245739267,5.656289406,6.013044498,6.103676176,6.290214179,5.823825371,6.011923523,6.151378986,5.950520743,6.113211506,6.264401193,5.79859016,6.239164581,6.046526846,5.864771494,5.951184816,5.912199246,6.039754966,5.632589405,5.768970334,6.17637146,5.911087049,6.010627788,5.88802663,6.156903044,5.985437872,5.506732819,6.195032928,6.093921294,6.32005056,5.898672941,6.242748636,5.787331479,6.15380053,5.836655758,5.886681565,6.058708908,6.093927895,6.000607526,5.98611487,5.737556502,5.690721362,5.859460219,5.859646929,5.688956149,5.74336084,5.802147311,5.889420545,5.70936886,5.713442789,5.886911223,6.041937017,6.058946405,5.812862015,6.136785787,5.918310477,6.118975651,5.848715742,6.225199221,6.169624075,5.862575698,5.651338598,6.087407831,6.03059028,6.120685089,5.929215944,6.005910392,6.226731228,5.752448321,5.936358469,6.317089886,5.834657373,5.840681634,5.777259762,5.821891699,5.847994905,6.214754367,5.846338506,5.970554408,5.882021019,5.432226923,6.065788038,5.951233772,5.588949891,6.103406551,6.048711976,5.908438162,5.697491887
7900878,1.0,0.0543867,ARTN,6.779732925,7.032121897,6.746196164,6.655580523,6.714536938,6.890393181,6.599807932,6.637091683,6.675974412,6.708635614,6.715814377,6.94233681,6.286199014,6.693800889,6.707865333,6.726814161,6.525242606,6.928822075,6.723723676,6.48393814,6.769499812,6.505633474,6.679959641,6.558534206,6.72739696,6.70932083,6.625872209,6.652678546,6.554656733,6.807887412,6.555419964,6.647539546,6.3170906,6.503563807,6.837874087,6.414862377,6.573557396,6.406528188,6.336632833,6.732848596,6.579034043,6.393864625,6.160406571,6.382097432,6.529415259,6.315282498,6.69746599,6.847973278,6.918315572,6.681902117,6.930018773,6.920919585,7.078215942,6.796263104,6.772038054,7.054862934,6.882307923,6.823961224,6.858379376,6.716556688,6.621043869,6.669675879,6.653390613,6.625303812,6.795022453,6.878655122,6.399550279,6.534942418,6.679710667,6.894822049,6.70109598,6.491843727,6.571201672,6.496087662,6.477758757,6.676964479,6.561503083,6.823450628,6.680588207,6.599224275,6.638190764,6.814405536,6.60853331,6.745934004,6.698019089,6.748779682,6.322799358,6.552577361,6.698695232,6.270361923,6.530292416,6.867497752,6.774780144,6.51877479,6.593888797,6.83914856
7901046,1.0,0.067544,SNORD55,7.867939677,7.109902851,7.109501677,7.126801469,7.648407668,7.506023874,7.253652145,7.573017647,7.821633488,7.826636995,7.749460749,7.501716121,7.632824789,7.713390877,6.699487144,8.06886291,6.634845057,7.470117029,7.833195337,7.442410991,7.794512557,7.492084942,6.816371743,8.0585154,7.51055881,7.749551495,7.678770596,8.121343887,7.473303163,7.915530265,7.491948281,7.800693134,7.335077032,7.985320736,7.007087527,7.962890812,7.166287017,7.799434557,7.553478432,7.616449378,7.602129192,7.74971116,7.406892132,8.144007034,7.273689102,7.550278693,7.648174943,8.180037354,7.634872384,7.04735023,7.733865614,7.967143244,7.123615199,7.71764804,7.562313956,8.03855514,7.585238723,7.673213218,7.690350912,7.856940081,7.677373632,7.870056088,7.790108279,7.996190671,7.288866995,7.944017045,7.986354328,8.000039403,6.906438064,8.194797925,7.279846646,7.967777091,7.121386006,6.713673841,8.149353826,8.121841046,7.796802042,7.061319403,7.850421961,7.96036214,7.450736788,7.782813685,7.570264341,7.453492978,7.738944808,7.566044518,7.649813046,7.974312136,8.025118403,7.811795883,7.937530516,8.014382551,7.534031435,8.203263486,7.654167335,8.201688631
7901187,1.0,0.026542,LURAP1,6.479204003,7.186381816,6.623570269,6.75101657,6.680069307,6.744527121,6.416505228,6.564121019,6.329022108,6.500102543,6.78237614,6.701488467,6.139066333,6.327839103,6.466579227,6.547974535,6.519957293,6.53200268,6.450761523,6.388919942,6.429393655,6.361498774,6.680481078,6.341703538,6.540334806,6.404821661,6.228604852,6.670420162,5.950492415,6.352508081,6.326565263,6.369724813,6.209445254,6.307545497,6.658427818,6.315815177,6.35167296,6.079651068,6.391041013,6.521522576,6.414974845,6.236631276,6.136357989,6.224892132,6.24701465,6.071836529,6.519576057,6.557170637,6.667854297,6.740697947,6.787407249,6.665873325,6.559309621,6.558818256,6.492720373,6.499124023,6.806432424,6.619315742,6.692393752,6.559019014,6.499682744,6.307209944,6.466723283,6.532355587,6.45870223,6.956297625,6.457386872,6.398030521,6.682718222,6.698308358,6.559707129,6.490380945,6.385793274,6.402749281,6.684087133,6.284825773,6.405674399,6.447441052,6.486705953,6.314425968,6.388112873,6.566488642,6.602546402,6.630196818,6.353909488,6.691668004,6.017943922,6.358444238,6.850663186,6.109383492,6.425543615,6.753226157,6.567330097,6.31720384,6.612442887,6.752703918
7901293,1.0,0.0500586,CYP4A22,5.536359326,5.828401433,5.562561623,5.621628068,5.609612722,6.06991843,5.82370443,5.181264164,5.366373428,5.754926642,5.809560656,6.049955858,5.145476956,5.868955955,5.843599883,6.105205054,5.735453473,5.9040215,5.81782831,5.365111754,6.05448894,5.178666336,5.832061118,5.198277026,5.727728307,5.299721212,5.665576996,5.699167169,5.449391492,5.840329727,5.228796035,5.448068374,5.269524399,5.446171754,5.929031222,5.44829618,4.972445104,5.266181988,5.597553299,6.102905466,5.474426769,5.359569843,5.176203707,5.33497671,5.239920285,5.440945099,5.119538134,5.004634998,6.006498502,6.092922115,6.088279307,5.711963907,5.771116556,5.801303396,5.755213989,6.061061833,5.756743126,5.274501623,5.905496227,5.606469336,5.435741431,5.487788127,5.419148747,5.445527323,5.640979806,6.177781242,5.300804709,5.333046461,5.838134075,5.978581437,5.60226311,5.523031058,5.883850287,6.03179294,6.003879164,5.551558957,5.473670118,5.744611239,5.680183861,5.543140556,5.644568039,5.377767918,5.597728689,5.862746303,5.255412784,5.816895019,5.256255649,5.699170407,6.147659474,5.305812717,5.324036001,6.371546294,5.810220021,5.116450273,5.42963616,5.672611648
